,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
403,19,1977.4915254237287,66.5558915373181,1.5098914793021758,0.02282385477151701,4.600946781299888,0.6848285060233015,0.14451255478344066,1334.5367231638418,71.4696748121744,1.896281295259696,0.026659886567620358,3.9260412688378783,0.6169660881008199,0.15618711801668808,6324_6854,0.0,0.0,0.0,17,2,17,1,17,1,17,18,1,16,18,417,FL-417 N,N,Freeway,0.514529769133,0.00844521123645,6324,6854,E,2,65863,4,417,49500,65863,70,0,70.0,0.00844521123645
404,20,1652.0225988700565,66.72473569405065,1.6817396498392783,0.025304240877814174,3.885886218301473,0.5815667941935647,0.14935112615245147,1109.7570621468926,71.05875775981707,1.9873348308288248,0.02803098566645755,3.3925154712937187,0.5484443716431002,0.16411861027757413,6324_6854,0.0,0.0,0.0,17,2,17,1,17,1,17,18,1,16,18,417,FL-417 N,N,Freeway,0.514529769133,0.00844521123645,6324,6854,E,2,65863,4,417,49500,65863,70,0,70.0,0.00844521123645
405,21,1414.8022598870057,67.08074502749294,1.735722279498192,0.025991280518019026,3.3641581226891955,0.5547039300812204,0.16243135437218092,934.2994350282486,70.92472800922658,2.0676736835846623,0.029278355102557187,2.968356883752364,0.523646316173945,0.17866439131536846,6324_6854,0.0,0.0,0.0,17,2,17,1,17,1,17,18,1,16,18,417,FL-417 N,N,Freeway,0.514529769133,0.00844521123645,6324,6854,E,2,65863,4,417,49500,65863,70,0,70.0,0.00844521123645
406,22,1215.5819209039548,67.68250061170257,1.7779062530021732,0.026384631213821584,2.8601375071360953,0.521042537718149,0.18940233459176872,774.0338983050847,71.21095084163589,2.209513124801648,0.03105465177872565,2.551269690499916,0.5195186214149744,0.216261282090586,6324_6854,0.0,0.0,0.0,17,2,17,1,17,1,17,18,1,16,18,417,FL-417 N,N,Freeway,0.514529769133,0.00844521123645,6324,6854,E,2,65863,4,417,49500,65863,70,0,70.0,0.00844521123645
407,23,946.5028248587573,68.78420351203802,1.9406310143901555,0.028302393694944826,2.211761858051019,0.4925570784777084,0.2319317804469574,546.2203389830509,71.32106180217184,2.6483197095427125,0.03726773399771992,1.9726264565700224,0.4992712875733805,0.277930045600551,6324_6854,0.0,0.0,0.0,17,2,17,1,17,1,17,18,1,16,18,417,FL-417 N,N,Freeway,0.514529769133,0.00844521123645,6324,6854,E,2,65863,4,417,49500,65863,70,0,70.0,0.00844521123645
408,0,600.5449438202247,74.63320066629151,1.81519200430956,0.02433386345228848,0.770857247653631,0.26691706586833425,0.3536612074352177,598.0279329608937,73.92144248519948,1.800905543589968,0.024382923657514783,0.9801846392279352,0.3159946239507907,0.32550745655263313,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
409,1,332.0337078651685,74.73311669146959,2.1892060078371016,0.029338992838068473,0.3815805675087177,0.17757724852034776,0.4951203964372645,324.52513966480444,73.95080069472283,2.3060730024998524,0.031204356292322894,0.5055884634133894,0.2137732616493152,0.4368269690259588,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
410,2,229.78977272727272,74.80958755420649,2.6924625934745667,0.03602665965705127,0.28249193914405324,0.16655905926207645,0.6406978949021765,220.2090395480226,73.87749376460529,2.9492989922560087,0.03998644589851485,0.3664537348506276,0.19590605948905154,0.5745955741758633,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
411,3,155.1516853932584,74.45881543809915,3.2992964741886426,0.044379348133477034,0.22401977898817796,0.16232925266206447,0.8121080222439351,145.72067039106145,73.61340906145371,3.5506657116459155,0.048331081566203984,0.2999303432962651,0.19952009479522698,0.7244810391118189,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
412,4,148.41573033707866,73.9582065322058,3.1264814656712816,0.04231210904598975,0.19275542718309574,0.14684420649247756,0.8770600672708851,139.76536312849166,73.29181967163811,3.3196694806941465,0.04531891344833774,0.2645764268320135,0.18791958955432744,0.7883928827004967,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
413,5,238.24719101123597,74.20570169682681,2.6081345764854893,0.03516137736119556,0.27979756065643274,0.15820455596920646,0.6516296863255902,229.6201117318436,73.60311248858733,2.730206150490939,0.0371007340405751,0.397076648263799,0.2071641239756318,0.578314119157774,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
414,6,486.438202247191,74.60124462655092,1.9643181188641825,0.02633320955544884,0.5892766521175031,0.2244553174341846,0.4257705062002464,479.74860335195535,74.06128826170729,1.965337689332132,0.026560170380656112,0.7943812143009068,0.2779791260032189,0.382336241878836,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
415,7,677.2640449438203,75.07292983736157,1.6716616643491962,0.02229940675325167,0.9064711940820211,0.24736390352659746,0.3034664379254113,673.4887640449438,74.77419003269138,1.749753893747305,0.02345547033305927,1.1913173343051904,0.3067923284942894,0.27981536446518385,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
416,8,924.7696629213484,75.21878564958223,1.4179789562134717,0.018894217884678467,1.3027783287861607,0.28277113379068197,0.2390493027280265,922.8033707865168,75.09300493176191,1.4497944350322547,0.0193517353577359,1.6801055700610945,0.33562722532265804,0.2177217426906227,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
417,9,1225.1179775280898,74.87680701532436,1.2798995209643689,0.01713356587912225,1.7818495517563033,0.35361192690055737,0.20649432907950294,1222.241573033708,74.59363231571798,1.3454955578175174,0.0181539129841456,2.3106576138177264,0.44306472764408,0.1975584046429513,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
418,10,1598.3370786516855,74.30932817690616,1.4046133200879198,0.0201522510779314,2.4546881844514536,0.4561590296973954,0.1678178763450784,1595.9606741573034,73.84052098286652,1.3674604757600106,0.022248441640452647,3.2831549328740333,0.5838720399956485,0.16078657988343653,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
419,11,1819.747191011236,73.9058695340929,1.3961923575883617,0.021139843221331396,2.8956938139559387,0.4362999472957725,0.13749423725182516,1824.73595505618,73.47260821523463,1.3130940738730583,0.020555371862890737,3.863846907011701,0.5634583728023447,0.12701081678390405,8476_8600,1.0,1.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
420,12,1855.438202247191,74.39683321525841,1.3368702342744765,0.018252394952773584,2.7747686660494417,0.3941158925776557,0.13412328244486882,1860.5505617977526,73.85611546693008,1.3525003873369357,0.01918493666015569,3.697199292072888,0.5033390526992008,0.1245818516327092,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
421,13,1818.26404494382,74.7021121167513,1.3227420546458095,0.017789601050586367,2.6348413128816315,0.33782116531552325,0.12897018878715755,1825.8651685393256,74.22068773922709,1.3081427979590383,0.017735840652992652,3.5425166515756388,0.4298473008206171,0.12184062196193628,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
422,14,1838.724719101124,74.76049585843273,1.422471307161271,0.01922421846021259,2.655443937501314,0.35320623831880515,0.1321234619393305,1845.3595505617975,74.24256034920832,1.3842174352817287,0.018826569988366508,3.5650426499911534,0.4559738970198261,0.12703989141580938,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
423,15,1894.0451977401128,74.82034332588618,1.4024188290946575,0.019084461327546397,2.7129691987629134,0.3530579736828422,0.12876987397020626,1890.926966292135,74.25041224900772,1.354626918979999,0.01870327971078719,3.6612851048244335,0.45123967415663796,0.12092806826926265,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
424,16,1952.4689265536724,74.99403177559964,1.3355295195624242,0.018048655441638518,2.7853107470772582,0.3568327326878513,0.12636249376862874,1945.0786516853927,74.34296601321415,1.3635731444123582,0.01870682177590701,3.762392248651612,0.4762421628229025,0.12314326265611887,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
425,17,1994.5084745762713,74.82876730634932,1.3219786123244812,0.017744159781626398,2.8009426555338166,0.3485066614397587,0.12455057872889455,1994.7808988764043,74.16665003223993,1.335125446507247,0.018127748981533076,3.793466700278498,0.4411026030169241,0.11651322745950307,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
426,18,1915.3107344632767,73.9928473946756,1.4221851927545133,0.019542068370648983,2.7081904802776737,0.37181650413474937,0.13805379169575752,1910.4606741573034,73.26870058000672,1.4154894822917394,0.01962492256314393,3.6767443763581413,0.5148375884261683,0.137165171181539,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
427,19,1668.90395480226,73.84821210305077,1.430972785973092,0.019510727374329618,2.3366250454984248,0.3327780413769483,0.14373609274293184,1667.6460674157306,73.14272685699656,1.4091729610583483,0.01947619203689657,3.1522772168184154,0.4798120788516506,0.14961375520538564,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
428,20,1428.050847457627,73.45277489998837,1.4850881134628953,0.020247998220586302,1.995344207463222,0.3152755318455842,0.15961862159853582,1427.3202247191014,72.73909030264369,1.3950783652200434,0.01921750493009035,2.625081535193895,0.3839473869533583,0.14823720706145255,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
429,21,1248.6553672316386,73.4221553441242,1.504875210848733,0.02066553146362304,1.7226908955027511,0.29701696585097404,0.17729931571491872,1247.370786516854,72.73815326717946,1.4330473210986998,0.019861656464451385,2.2885518057334537,0.3914368364845546,0.16986899683953022,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
430,22,1075.542372881356,73.78621709757438,1.530077479525286,0.020778886669083747,1.4811622003434084,0.2866251854913677,0.21040829809140013,1075.8314606741574,73.01433306428622,1.527868204747045,0.021016238711089333,1.929795318255057,0.3665009098912687,0.20538612185319052,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
431,23,826.3220338983051,74.34906297732275,1.6799783308558156,0.022690484189487527,1.1221341714425217,0.2740603441772308,0.26921040227612103,824.6516853932584,73.63273174701936,1.6491625809289645,0.02252707648122624,1.4411459871053118,0.3561435156949159,0.2576651168610349,8476_8600,0.0,0.0,0.0,18,2,18,1,18,1,18,19,1,17,19,417,FL-417 N,N,Freeway,0.329413811758,0.00533047631599,8476,8600,E,2,65863,4,417,45500,65863,70,0,70.0,0.00533047631599
432,0,572.6058823529413,69.90435653510492,2.1815239431222158,0.031211178974968057,0.6784459166092744,0.2531693514313345,0.3845190371145544,600.5449438202247,74.63320066629151,1.81519200430956,0.02433386345228848,0.770857247653631,0.26691706586833425,0.3536612074352177,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
433,1,307.33529411764704,70.12041235204903,2.6670892521645126,0.038080439193944604,0.33746662613592593,0.18074533171933985,0.5777842536750429,332.0337078651685,74.73311669146959,2.1892060078371016,0.029338992838068473,0.3815805675087177,0.17757724852034776,0.4951203964372645,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
434,2,207.02976190476193,70.16462576382375,3.2186739306683125,0.04590729634833228,0.25995368119405243,0.1716359083948766,0.7269827486450258,229.78977272727272,74.80958755420649,2.6924625934745667,0.03602665965705127,0.28249193914405324,0.16655905926207645,0.6406978949021765,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
435,3,137.75294117647059,69.9413887991094,3.9276376745737185,0.05619881896778691,0.21177150599944725,0.16766462591549786,0.8954536542375738,155.1516853932584,74.45881543809915,3.2992964741886426,0.044379348133477034,0.22401977898817796,0.16232925266206447,0.8121080222439351,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
436,4,133.46470588235294,69.08455789716817,3.700095067080868,0.05360189270178769,0.17969356759797947,0.1478721364923246,0.9847104760439428,148.41573033707866,73.9582065322058,3.1264814656712816,0.04231210904598975,0.19275542718309574,0.14684420649247756,0.8770600672708851,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
437,5,218.12941176470588,69.2385726668804,3.02747234357644,0.04375380426297083,0.2603882479336632,0.16238081318616165,0.7409045047307194,238.24719101123597,74.20570169682681,2.6081345764854893,0.03516137736119556,0.27979756065643274,0.15820455596920646,0.6516296863255902,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
438,6,463.77647058823527,69.57620560406386,2.2637018620468807,0.03253257776383151,0.5914686662114841,0.23285048829349103,0.45000358327431983,486.438202247191,74.60124462655092,1.9643181188641825,0.02633320955544884,0.5892766521175031,0.2244553174341846,0.4257705062002464,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
439,7,652.9882352941178,70.16109767775318,1.8829316135773018,0.026836900806509818,0.8689440382597942,0.2451430677223097,0.32072375893466243,677.2640449438203,75.07292983736157,1.6716616643491962,0.02229940675325167,0.9064711940820211,0.24736390352659746,0.3034664379254113,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
440,8,899.9117647058823,70.36433649577103,1.5845407729106602,0.02254392231276641,1.2069433460521721,0.2687062895601461,0.24895700737972554,924.7696629213484,75.21878564958223,1.4179789562134717,0.018894217884678467,1.3027783287861607,0.28277113379068197,0.2390493027280265,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
441,9,1197.7352941176468,69.8813937703556,1.4273265835094453,0.020453849456794748,1.6477595577611508,0.3402515778271361,0.21580977537161827,1225.1179775280898,74.87680701532436,1.2798995209643689,0.01713356587912225,1.7818495517563033,0.35361192690055737,0.20649432907950294,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
442,10,1566.2823529411764,69.14727159976675,1.443069649824984,0.021581309297413843,2.2342641886078884,0.4187892028256721,0.17238398130320035,1598.3370786516855,74.30932817690616,1.4046133200879198,0.0201522510779314,2.4546881844514536,0.4561590296973954,0.1678178763450784,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
443,11,1793.5117647058826,68.65134850507474,1.353289984034062,0.01997256564268753,2.669053184856602,0.3906269536158298,0.14454433006019135,1819.747191011236,73.9058695340929,1.3961923575883617,0.021139843221331396,2.8956938139559387,0.4362999472957725,0.13749423725182516,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
444,12,1828.2941176470588,69.01522221100672,1.401972857145784,0.020506976376813518,2.5680809627607224,0.4041547684822276,0.1463218079850948,1855.438202247191,74.39683321525841,1.3368702342744765,0.018252394952773584,2.7747686660494417,0.3941158925776557,0.13412328244486882,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
445,13,1790.9529411764706,69.33341397980895,1.3392218564067266,0.019342190929865374,2.450555850535419,0.3373149089185654,0.13874573587976288,1818.26404494382,74.7021121167513,1.3227420546458095,0.017789601050586367,2.6348413128816315,0.33782116531552325,0.12897018878715755,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
446,14,1814.7,69.33663814055035,1.4675633210367682,0.021328157967473112,2.4497740103093197,0.3348293376078163,0.1372734203724332,1838.724719101124,74.76049585843273,1.422471307161271,0.01922421846021259,2.655443937501314,0.35320623831880515,0.1321234619393305,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
447,15,1866.7176470588238,69.31993983112615,1.445471691930582,0.02111616194975769,2.505846830972605,0.3451988888364919,0.13769165605383996,1894.0451977401128,74.82034332588618,1.4024188290946575,0.019084461327546397,2.7129691987629134,0.3530579736828422,0.12876987397020626,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
448,16,1928.9058823529413,69.50854355754899,1.3636115240178437,0.019698716882922632,2.5801388553952984,0.3446827339614928,0.1337405187684162,1952.4689265536724,74.99403177559964,1.3355295195624242,0.018048655441638518,2.7853107470772582,0.3568327326878513,0.12636249376862874,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
449,17,1967.3117647058825,69.25936320031903,1.363423286076046,0.01972137200616692,2.6210136077465567,0.3528160738792598,0.1351592904100487,1994.5084745762713,74.82876730634932,1.3219786123244812,0.017744159781626398,2.8009426555338166,0.3485066614397587,0.12455057872889455,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
450,18,1893.9823529411765,68.42506956887571,1.4741636695548217,0.02177219003475912,2.5143323944148603,0.3551158863229161,0.14296535165619595,1915.3107344632767,73.9928473946756,1.4221851927545133,0.019542068370648983,2.7081904802776737,0.37181650413474937,0.13805379169575752,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
451,19,1651.6117647058825,68.3574203865909,1.5123490843820449,0.022210738094463143,2.17579666130232,0.3261485055262253,0.15207390935976042,1668.90395480226,73.84821210305077,1.430972785973092,0.019510727374329618,2.3366250454984248,0.3327780413769483,0.14373609274293184,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
452,20,1412.4,68.12278817288627,1.6085324769952034,0.02361733903623261,1.8599996040761035,0.3012037543392505,0.1645049258959106,1428.050847457627,73.45277489998837,1.4850881134628953,0.020247998220586302,1.995344207463222,0.3152755318455842,0.15961862159853582,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
453,21,1227.2647058823532,68.37636530314252,1.6421055476578166,0.024129581256407854,1.5921356900639476,0.2847455114938415,0.1850943815337319,1248.6553672316386,73.4221553441242,1.504875210848733,0.02066553146362304,1.7226908955027511,0.29701696585097404,0.17729931571491872,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
454,22,1054.3176470588237,68.8702323752546,1.7434595370180022,0.02532663936606504,1.3667629849274814,0.2835346060571414,0.22594807015315024,1075.542372881356,73.78621709757438,1.530077479525286,0.020778886669083747,1.4811622003434084,0.2866251854913677,0.21040829809140013,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
455,23,803.0941176470589,69.66660790593447,1.9437133436565,0.02792332355111099,1.0150313252654013,0.2636640883692725,0.29552128598298033,826.3220338983051,74.34906297732275,1.6799783308558156,0.022690484189487527,1.1221341714425217,0.2740603441772308,0.26921040227612103,11010_8476,0.0,0.0,0.0,19,2,19,1,19,1,19,20,1,18,20,417,FL-417 N,N,Freeway,0.188568839724,0.0030732914005,11010,8476,E,2,65863,4,417,47407,65863,70,0,70.0,0.0030732914005
456,0,341.92655367231635,71.05939462556692,3.0172361661316027,0.042516324944445884,1.4215563117046168,0.4991738495324538,0.35259211492244336,586.0382165605097,72.68438316519527,1.6916074809928852,0.02332082927477704,0.9239998456957051,0.3198621040009544,0.3514588811034477,11007_8480,0.0,0.0,0.0,20,2,20,1,20,1,20,21,1,19,21,417,FL-417 N,N,Freeway,0.282986482645,0.00462481575223,11007,8480,E,2,65863,4,417,47407,65863,70,0,70.0,0.00462481575223
457,1,147.9830508474576,70.79240552003971,4.1031291206057166,0.05798936055146245,0.8287441612582854,0.4312261922969395,0.5343144574577059,322.2611464968153,73.01505812251766,2.1553269315819352,0.02956388143568115,0.4492333767494462,0.2036884349664117,0.4761565044685406,11007_8480,0.0,0.0,0.0,20,2,20,1,20,1,20,21,1,19,21,417,FL-417 N,N,Freeway,0.282986482645,0.00462481575223,11007,8480,E,2,65863,4,417,47407,65863,70,0,70.0,0.00462481575223
458,2,92.72571428571429,70.36238823266679,5.15531553534754,0.07335135025761996,0.6751746650175221,0.4656950167069001,0.7129684346532589,226.52258064516133,73.1241866541463,2.8350743429803402,0.038813200830453184,0.3237013971691389,0.17947657711639295,0.6001342380761744,11007_8480,0.0,0.0,0.0,20,2,20,1,20,1,20,21,1,19,21,417,FL-417 N,N,Freeway,0.282986482645,0.00462481575223,11007,8480,E,2,65863,4,417,47407,65863,70,0,70.0,0.00462481575223
459,3,58.44632768361582,69.57802318410671,5.429505684679478,0.0779923210130663,0.5586837600417098,0.4725858408192344,0.8873668846062223,146.66242038216558,73.01573120792861,3.3538953743701447,0.045978434154913116,0.2547962873997906,0.17951115487066538,0.7917307521666668,11007_8480,0.0,0.0,0.0,20,2,20,1,20,1,20,21,1,19,21,417,FL-417 N,N,Freeway,0.282986482645,0.00462481575223,11007,8480,E,2,65863,4,417,47407,65863,70,0,70.0,0.00462481575223
