,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
22,22,882.5373134328357,61.28753759253868,1.3628618988007684,0.0228808681266268,1.3947548680208697,0.3243673249416387,0.22391064265470595,1780.8461538461538,65.1651452433174,1.4644719856187598,0.02454142149080401,2.043171297894934,0.5002165983583948,0.21703570173543246,5905_6014,0.0,0.0,0.0,253,2,14,1,253,1,253,0,1,252,14,408,E West Expy E,E,Freeway,0.427382923572,0.0,5905,6014,E,2,65863,6,408,66500,65863,65,86,65.0,0.00691155769553,1,1331.6917336394947,63.22634141792804,1.413666942209764,0.023711144808715404,1.718963082957902,0.4122919616500168,0.2204731721950692,7.194205393114421,-0.8500748911021124,1
23,23,607.6865671641791,61.42417955616808,1.637631659550674,0.027118403271088727,0.938396311549185,0.2913641911824591,0.3086937252546038,1250.5811965811965,65.42694678684414,1.5965977617206977,0.025911756395886814,1.3428773662363092,0.3849092841135503,0.2912900864744462,5905_6014,0.0,0.0,0.0,253,2,14,1,253,1,253,0,1,252,14,408,E West Expy E,E,Freeway,0.427382923572,0.0,5905,6014,E,2,65863,6,408,66500,65863,65,86,65.0,0.00691155769553,1,929.1338818726879,63.42556317150611,1.6171147106356858,0.02651507983348777,1.140636838892747,0.33813673764800467,0.299991905864525,6.8342528423945605,-0.8500748911021124,1
24,0,366.2775330396476,65.61562916481857,2.3237556030443143,0.036290314841157086,0.8453279393028809,0.47004538935631,0.4127748280228522,368.9071274298056,63.46565226023893,2.5281887770326548,0.041052944881214117,0.6838630807360713,0.40182786270207416,0.4363898654547375,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,367.5923302347266,64.54064071252876,2.4259721900384843,0.0386716298611856,0.7645955100194761,0.4359366260291921,0.42458234673879486,5.906974525831676,-1.3300180758414062,1
25,1,233.04625550660802,64.85999879178424,2.691103387904076,0.04241107948357432,0.5899029040092595,0.39398769750815577,0.5422642241197598,235.28077753779698,62.87070287377165,2.982366075022217,0.048532192744314834,0.501126769787534,0.3896547685222068,0.5916250112890983,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,234.16351652220249,63.86535083277794,2.836734731463147,0.04547163611394457,0.5455148368983967,0.3918212330151813,0.566944617704429,5.45601965987508,-1.3300180758414062,1
26,2,187.04415011037528,64.98179444094455,2.9111347748887466,0.0457631159648992,0.5021938979656058,0.349770639606472,0.5993362317558707,188.11879049676025,63.15643882043082,3.1174168987923347,0.05033457660747368,0.40519270325648254,0.3232839492192137,0.6684708052672733,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,187.58147030356776,64.06911663068769,3.0142758368405405,0.04804884628618644,0.4536933006110442,0.33652729441284285,0.633903518511572,5.234213259324771,-1.3300180758414062,1
27,3,207.28476821192046,65.49206535783316,2.694932766748035,0.04199529227211626,0.5598151428222833,0.3464757042104093,0.5295498068825482,208.3585313174946,63.42838723388036,2.9165422205959186,0.04711253127189667,0.4555198661056014,0.2961738582115113,0.5763772442167144,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,207.82164976470753,64.46022629585676,2.805737493671977,0.04455391177200646,0.5076675044639424,0.3213247812109603,0.5529635255496312,5.336680258823882,-1.3300180758414062,1
28,4,371.2538631346578,66.66299878943866,2.2144215773537583,0.033919514528778484,0.8960846961624611,0.361407696434624,0.4010316010349715,372.6868250539957,64.11979031379752,2.242403219641973,0.03523715038173386,0.6770517382488703,0.2719361937750007,0.4062301524770511,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,371.9703440943267,65.39139455161809,2.2284123984978654,0.03457833245525617,0.7865682172056657,0.31667194510481234,0.4036308767560113,5.918814130918784,-1.3300180758414062,1
29,5,1122.5121412803533,68.72359677206538,1.4535420873411933,0.021284703691647408,2.59677442325069,1.0918771016940931,0.4204946398263785,1118.7041036717062,65.21806302615157,1.5210302107411642,0.023510349311243104,1.896699031675965,0.7791757172205874,0.4110564949464161,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,1120.6081224760296,66.97082989910848,1.4872861490411786,0.022397526501445254,2.2467367274633276,0.9355264094573403,0.4157755673863973,7.021626783432623,-1.3300180758414062,1
30,6,3159.3876651982373,66.63564556975899,1.9680584710077,0.029900195381380883,7.897731548819102,2.5959262269020718,0.3253562200106066,3138.552915766739,63.782283289120656,1.4395863140869958,0.02266727492013524,5.561117077829891,1.7673305986445131,0.3152224394547373,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,3148.970290482488,65.20896442943982,1.703822392547348,0.02628373515075806,6.729424313324497,2.1816284127732923,0.320289329732672,8.05483078646855,-1.3300180758414062,1
31,7,5107.112087912088,54.8560544571424,6.563685429381815,0.1271851387835528,16.894706525261473,3.4752318519065395,0.2005917283767863,5094.976241900648,56.82445270227226,5.203469985998627,0.09808446500476033,11.031171039246475,2.608294338436104,0.2182406009862501,6011_8219,1.5,1.0,0.5,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,5101.044164906369,55.84025357970733,5.883577707690221,0.11263480189415656,13.962938782253975,3.041763095171322,0.2094161646815182,8.537200535973344,-1.3300180758414062,1
