,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
931,19,2472.268240343348,70.54289930919701,1.4289823546621827,0.02054362835663175,3.4764554536015555,0.6133779664449084,0.17618610781101388,2521.946581196581,70.23848374475229,1.3315616615962778,0.019213647982319226,3.915383082442984,0.7229043507888326,0.1834179642981889,8544_8386,0.0,0.0,0.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
932,20,1767.86295503212,70.34370532677501,1.4256045015072412,0.02033993898281537,2.500787475858711,0.3767444353757565,0.15102869685738549,1794.1196581196582,70.22198984041802,1.3187904844841107,0.018844643771315586,2.7388379396731497,0.4145466928890918,0.15067651428135428,8544_8386,2.0,1.0,1.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
933,21,1480.9722222222224,70.36331838787098,1.3921408322685689,0.01985055904153806,2.099595982877487,0.3347266597051745,0.16111879440396135,1496.0470085470083,70.19598847465771,1.4024594876201202,0.020363989627728958,2.2801048650999447,0.36471412328815744,0.1580767877870605,8544_8386,0.0,0.0,0.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
934,22,1235.6260683760686,70.98552951036082,1.4568779320545662,0.02055328226038676,1.7322343544116774,0.332467552396903,0.198040142708058,1244.517094017094,70.84120431244212,1.487941040827062,0.02121009318344666,1.8726254874233648,0.35762125346583795,0.1953918742208118,8544_8386,0.0,0.0,0.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
935,23,922.3568376068376,71.51308185850527,1.542081356841703,0.021605306616624312,1.2484752107733883,0.2597053282012665,0.2134039912357872,917.9273504273503,71.53371825829791,1.5824593563068292,0.02227147977761374,1.3554195179640869,0.2821643067250085,0.21059188517012886,8544_8386,0.0,0.0,0.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
936,0,607.3854389721628,71.57933857093694,1.8429974092297856,0.025822427797364173,0.9219509487904068,0.26179470537246163,0.2888251458154241,607.4957264957264,69.10529857871326,1.951348411446935,0.028354741477178338,0.9108289314890996,0.2614500376767523,0.29329223756864564,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
937,1,359.83940042826555,70.97355844271259,2.197470060629907,0.03102755143788892,0.6308787595604888,0.2361915795889242,0.39646605033566745,360.31691648822266,68.98091678394678,2.2604390638020595,0.03285742116778615,0.6448015368073557,0.2482999295605288,0.39932867856575305,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
938,2,242.59957173447538,70.49281997284154,2.525909284894136,0.03588130581073107,0.5212596792309111,0.2252824637389889,0.4573411713582277,242.48179871520344,69.17985732884654,2.5271697572913574,0.03663379180568256,0.5540181258718854,0.23860580700602824,0.4523043762559116,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
939,3,217.6017130620985,70.10639622924289,2.6350605222862025,0.03772541634553021,0.5515557920836611,0.24629342612085234,0.4624949009689656,218.76017130620983,68.87526339277656,2.5800789997073696,0.037619677249842005,0.5878712275667479,0.26525913689550795,0.4638707599614149,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
940,4,341.95931477516064,70.94258783673264,2.1598227609513803,0.030538065584431832,0.6917095512576827,0.24117685240085104,0.3605759340500591,344.18803418803424,69.39675888449084,2.128941254722632,0.030813227413159467,0.7348745770689684,0.25359580423048395,0.3536970896766957,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
941,5,864.5353319057815,72.1341526032449,1.547616408145934,0.02153031704033428,1.3590339437673715,0.4993747209339134,0.3701993499258559,866.4038461538463,70.41128492452286,1.6598614884104184,0.023675344029170917,1.4669484192391642,0.5622180464649865,0.3841421919564441,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
942,6,2460.944325481799,71.02675806083226,1.1724150125853576,0.016526248952709658,3.9560649914580184,1.194092432228406,0.3005434338207848,2429.034188034188,69.34946223240334,1.3938331242122424,0.020125457570519138,4.08409140504446,1.1608906576269358,0.2842031686997573,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
943,7,4276.698072805139,69.85775645113402,1.3189284072705367,0.018989213087492924,7.142881068152356,1.0724815237719432,0.1523498947467838,4203.604700854701,68.15748644314573,1.4743112320519867,0.021724279473419525,6.938931705129068,0.9800167496508188,0.14416411066130835,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
944,8,4361.864806866953,69.34238967217432,1.3259641189198204,0.01987835478744751,7.434017492898469,0.8558013274327781,0.1153870147870647,4294.463519313305,67.44863428448063,1.4171235218333231,0.021562441493706463,6.995920759553868,0.8674677646150972,0.1239148502548985,8386_6314,1.0,0.0,1.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
945,9,3233.5600858369103,70.16211359925553,1.1290632959601496,0.01625949543329006,5.523208548568089,0.6647412885619034,0.12033844742169075,3185.3768736616707,67.88974320902271,1.2543215830440195,0.01857910473740165,5.16795545135413,0.6567276867328933,0.12725123812055636,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
946,10,2737.770386266094,70.14508204676889,1.0860295128669817,0.015562533676092012,4.726918323173308,0.4991412603412823,0.10652139365270648,2704.526766595289,67.68713356590892,1.1921345682633326,0.01769211015707907,4.363367363916802,0.4815997619760644,0.11108172340496772,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
947,11,2762.650214592275,70.12092932058027,1.1187381472129396,0.01616570839937283,4.755243352150361,0.5135515847413845,0.10672397788614912,2726.40811965812,67.60691938559506,1.2226136824052825,0.01822549521664817,4.325853042020428,0.4821178269324275,0.11148705935333347,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
948,12,2915.708779443255,70.14684335056789,1.142569961777481,0.016418149071231,4.981599603804948,0.5205038613240275,0.10371518589978937,2874.371794871795,67.53960730694736,1.2229410969316998,0.018209816528063482,4.500958092987443,0.4856893322717931,0.1079631662201953,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
949,13,2973.738758029979,69.95569677768782,1.1796048884697872,0.017030003565333206,5.1414809467790565,0.5431985984109554,0.1046012731448201,2932.6965811965806,67.386499489955,1.2912980821806377,0.019344961860614785,4.667273090019783,0.5098037809518703,0.1089348754515488,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
950,14,3384.792291220557,69.61449819784728,1.2974861897118224,0.018930249312929304,5.834760108149928,0.7235811073642477,0.12213349851072455,3339.929336188437,67.09565884453987,1.3392985972373759,0.02022425739844709,5.2319585300914095,0.6449977966365206,0.12238486064210498,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
951,15,4284.424307036247,68.09633618261003,1.8998807986540436,0.02929686319983188,7.652951162927347,1.1459584355200547,0.14589145416129026,4222.536324786325,65.80309755047271,1.7344337624109611,0.02721255871958103,6.6619092537501965,0.9109013533416046,0.13492399752902395,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
952,16,5152.526652452026,65.46648750983758,3.0100861727294634,0.04812043217427834,9.507655670062393,1.2601379663158871,0.1290777551938252,5082.115138592751,63.79372400795391,2.2222818527313906,0.035626471990399096,8.130154865027711,0.9817653680659659,0.12009160412452455,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
953,17,5233.085287846482,64.2893058429058,3.1983473349026794,0.05293240851261877,9.639144358756717,1.3560009607906474,0.13570401336256913,5194.104477611941,62.89210054822813,2.330992342220666,0.038648593412241576,8.323494528206853,1.0210104001924212,0.12119686594423157,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
954,18,4104.701492537313,67.46003914899184,2.3513176338859685,0.036624518015647686,6.99404648416261,1.4276724057419656,0.19711300163794773,4071.16631130064,64.9025676592081,2.110094553300844,0.033964948696146635,6.230458053134433,1.1837418956929142,0.18357835209830028,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
955,19,2521.946581196581,70.23848374475229,1.3315616615962778,0.019213647982319226,3.915383082442984,0.7229043507888326,0.1834179642981889,2508.404710920771,67.33739751069935,1.423465321505096,0.021360128435401974,3.641985059994503,0.6290894837927378,0.17299960379888302,8386_6314,1.0,1.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
956,20,1794.1196581196582,70.22198984041802,1.3187904844841107,0.018844643771315586,2.7388379396731497,0.4145466928890918,0.15067651428135428,1791.5555555555554,67.46457917885665,1.4618021374233083,0.021726072962484185,2.6346083664143767,0.3842943082301489,0.1463816234154801,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
957,21,1496.0470085470083,70.19598847465771,1.4024594876201202,0.020363989627728958,2.2801048650999447,0.36471412328815744,0.1580767877870605,1497.1940298507463,67.47265378262593,1.5526570182853114,0.023519833511398237,2.2479517596956544,0.3723409379080049,0.1602650828260414,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
958,22,1244.517094017094,70.84120431244212,1.487941040827062,0.02121009318344666,1.8726254874233648,0.35762125346583795,0.1953918742208118,1244.4413646055434,68.14828963009572,1.6106305247797446,0.02392896126700292,1.868333871158431,0.3640069197273873,0.19894662427295184,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
959,23,917.9273504273503,71.53371825829791,1.5824593563068292,0.02227147977761374,1.3554195179640869,0.2821643067250085,0.21059188517012886,919.6545842217483,68.85885720304412,1.6715669374262847,0.024474515544493286,1.3403377942627197,0.2842634896597108,0.21365442452056144,8386_6314,1.0,1.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
960,0,606.4646680942184,72.46272280299641,1.5716002423326143,0.02173020388002677,0.7590926978135406,0.22541994239143076,0.3018155394938657,611.7489082969432,72.27060774382737,1.5512997955020056,0.02147670710497924,0.6819699138552268,0.20833372924749444,0.3200252401147685,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
961,1,357.9914346895075,71.60778329192077,1.9959492554230085,0.02789691175171511,0.5407106835863976,0.2157959050278848,0.41826543489099016,362.613537117904,71.61101982434059,2.0422613732257124,0.028548892713829162,0.4785780380020464,0.19090998103460616,0.4284710681694642,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
962,2,239.04700854700852,71.20673893152212,2.3075155049935847,0.03245967426241509,0.4814559670137224,0.22525106999241784,0.4752447615420422,243.40829694323142,71.35758690409828,2.4278936142058045,0.034029031170156585,0.4135938972319768,0.1919838146463944,0.5007934300261311,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
963,3,213.8717948717949,70.88142225704429,2.3905638260757645,0.033770061102090576,0.5147338865212285,0.25547090001302475,0.4894329087008303,219.7532751091703,71.31845179206407,2.406752741040962,0.03376273921656522,0.454988591548004,0.20982022302286768,0.4879921963605854,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
964,4,334.4444444444445,71.72460912332242,1.9565646844782771,0.027303124885785898,0.6341935410946836,0.22791278509267235,0.37164435324972256,343.48689956331884,71.97206863929169,1.958037972130909,0.02722295120957689,0.5686508826260015,0.20926190074001305,0.38641804708407496,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
965,5,844.474358974359,73.51176143796141,1.379932586843604,0.018794019127553636,1.2422126456401728,0.4892448070995762,0.3928906239927511,851.8668122270743,73.13180254872246,1.3381387223105967,0.018309647746773103,1.1246922985789214,0.4516502477963732,0.4066520491996246,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
966,6,2401.363247863248,73.55512023834181,1.0539981691167672,0.014350120840935782,3.7728653493652513,1.1663992842409792,0.3084106165972125,2399.971615720524,72.95405950177448,1.0824911049080537,0.014864511393041954,3.50028570958333,1.0967076445650934,0.3129356882403953,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
967,7,4188.198717948719,73.4452855568416,1.1075262448688736,0.015581016731015343,6.820784182880881,1.0902153040459297,0.1521253715185271,4162.6290672451205,72.80005198409161,1.128379339970584,0.015624049709365756,6.518711391210622,0.94824571396092,0.15291972437621792,6965_8557,2.0,2.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
968,8,4300.519313304721,73.06142411676234,1.1381121973714858,0.016237970606343428,7.067620251791349,0.7763799691425909,0.10926385212977316,4295.205240174672,72.53626403717996,1.2766864300391036,0.018131063052819755,6.6031147110465565,0.748685899864772,0.11290512126419315,6965_8557,5.0,4.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
969,9,3183.914346895075,73.24622566209987,1.012449008478416,0.014040400091679584,5.318649875715332,0.6334505758610177,0.11686500805301556,3188.5,73.00963621259126,1.0353884165104863,0.015474019707018572,4.997128700857697,0.6116432949937987,0.11829776930179314,6965_8557,3.0,3.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
970,10,2695.1220556745184,73.06376211778016,0.9806810271678188,0.013498026465731769,4.506898395862733,0.4523237271974459,0.10119408801495308,2694.878260869565,73.05745799993551,0.9342200068900968,0.01285508226392498,4.183960782586584,0.4130797878261548,0.10037200126622127,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
971,11,2711.726495726496,73.08345756988305,0.9733528329895736,0.013425058822169341,4.501697077637209,0.4633632198958057,0.10233746056166884,2703.402597402597,73.11010938340793,0.9482668274525607,0.013099273472382086,4.173630934686107,0.4167957308585344,0.10095189197926076,6965_8557,1.0,1.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
972,12,2868.391025641026,73.12543835134952,0.994307535608522,0.013689234442858177,4.707637310979637,0.4716084273731803,0.09902547166179236,2863.9482758620693,73.12476573842233,0.9795536488623932,0.013489232600564305,4.378384751618577,0.4307719073022435,0.09949019291079086,6965_8557,1.0,1.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
973,13,2919.044871794872,72.90745936904209,1.0827387554534833,0.015293525822249285,4.878997238874903,0.5252468910861839,0.10350197012817253,2929.572043010753,72.85167791488543,1.0537594607755925,0.014684568600867866,4.526377425544943,0.4622316358239652,0.10291176628759928,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
974,14,3325.7858672376874,72.84609726021911,1.060589411770035,0.01481933325944331,5.494973723097429,0.6710403303298063,0.11905829244929525,3331.836206896552,72.67094180550198,1.0385103741316215,0.014559498649915454,5.109864377754083,0.593279154400151,0.11673993016164835,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
975,15,4206.581196581196,72.0868548959008,1.2175876170012143,0.017460033685005094,7.090786690109986,0.9691678766819382,0.1323641269021047,4180.730603448275,71.79139467463169,1.2983639361471744,0.018843000323567463,6.542314621023779,0.8639672417420686,0.1309231972511187,6965_8557,2.0,2.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
976,16,5070.3667377398715,71.08808644850387,1.4177962482026485,0.02066676637704649,8.493156131946405,0.8575639287982769,0.0992176982941878,5048.75974025974,70.72407117873522,1.5953310196718835,0.023953326218217632,7.925135911391306,0.8463863685037939,0.10454769878945068,6965_8557,3.0,3.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
977,17,5180.688699360341,70.3820380686751,1.5195963553181555,0.022949349133612258,8.583387011739319,0.9014595878158748,0.10272168512061396,5172.77874186551,69.98817008225198,1.6446029517325815,0.025091104568529074,8.046619976332412,0.8253861156267412,0.10354576228257854,6965_8557,1.0,0.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
978,18,4078.882729211087,71.42684454729167,1.484888276848855,0.022515905268179752,6.579552450349548,1.2300749419896078,0.18043384013420505,4096.6826086956535,71.00057271060601,1.4976766977433866,0.022219859793101503,6.22429317560524,1.088285664565056,0.1738469202764756,6965_8557,1.0,1.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
979,19,2509.8696581196577,72.92907950412702,1.1075962070836431,0.01540539406063234,3.677818603327613,0.689124187208498,0.18751889729696172,2543.8169934640523,72.63296045764454,1.157370583378944,0.01621480866274994,3.51934127578349,0.6428539024105293,0.18088845892118996,6965_8557,1.0,1.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
980,20,1777.929487179487,72.38651624391781,1.1819004002475622,0.01641549105384007,2.5064842818689432,0.3847026496888775,0.1517856174147415,1815.355119825708,71.87103522517515,1.265611249590046,0.01801088711823686,2.433760226719339,0.3847435373540078,0.15127889457857194,6965_8557,1.0,1.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
981,21,1481.8507462686566,72.20479229529343,1.0800436531549953,0.01502477382941776,2.021825369855679,0.30287661258293863,0.15214545340540575,1508.4,71.53174356535499,1.0657511437047051,0.015461622946427587,1.978659915169532,0.32526541666516484,0.15890094255960796,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
982,22,1234.3304904051172,72.52779327540158,1.1641600692450675,0.016088262086873726,1.6239558979151745,0.3108935141409511,0.19899254863628185,1250.9934782608696,71.95170514284605,1.156909003690908,0.016211468596947932,1.5550033908998973,0.3085597618611046,0.20710151055570206,6965_8557,1.0,0.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
983,23,913.722814498934,72.82353469046373,1.251284392899502,0.017199925537335896,1.1338604429247527,0.2321311042642597,0.21170183324088115,922.7130434782608,72.43215265949199,1.2625699611973047,0.017443288080621462,1.0582192257961838,0.22422941284897627,0.22536314756444484,6965_8557,0.0,0.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
984,0,588.9614561027837,67.96526552045523,1.833333775563076,0.02706532153008499,0.8769732881746636,0.2633335370934075,0.30535812302707743,606.4646680942184,72.46272280299641,1.5716002423326143,0.02173020388002677,0.7590926978135406,0.22541994239143076,0.3018155394938657,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
985,1,344.38115631691653,67.5391495475279,2.2052229767216964,0.0327416409381183,0.6130516431739035,0.2343574883881425,0.4091038652197495,357.9914346895075,71.60778329192077,1.9959492554230085,0.02789691175171511,0.5407106835863976,0.2157959050278848,0.41826543489099016,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
986,2,230.2483940042826,67.4815486459879,2.4740984334486265,0.0367283938020177,0.5299643113231289,0.2380545496981793,0.4780795407208534,239.04700854700852,71.20673893152212,2.3075155049935847,0.03245967426241509,0.4814559670137224,0.22525106999241784,0.4752447615420422,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
987,3,205.96788008565306,67.15901416533303,2.5425374267842464,0.03798087465200685,0.5583139277666279,0.2500162339511338,0.4709071654650901,213.8717948717949,70.88142225704429,2.3905638260757645,0.033770061102090576,0.5147338865212285,0.25547090001302475,0.4894329087008303,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
