,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
136,0,16747.496801705758,63.03769361856153,2.0406395133209885,0.0324858730425376,1.2735300911330785,1.0221663034719994,0.8032507583813226,,,,,,,,8348_7102,0.5,0.0,0.5,269,2,30,1,269,1,269,0,1,268,30,408,E West Expy E,E,Freeway,0.313002872394,0.0,8348,7102,E,2,65863,7,408,133593,65863,65,53,65.0,0.0051300477358,1,16747.496801705758,63.03769361856153,2.0406395133209885,0.0324858730425376,1.2735300911330785,1.0221663034719994,0.8032507583813226,9.726004081410961,-1.1615429115064564,1
137,1,10471.337606837607,63.67319812803095,1.2580842548951443,0.01983087704587887,3.3081458421608856,0.9317663894197079,0.2846393010278379,,,,,,,,8348_7102,1.0,1.0,0.0,269,2,30,1,269,1,269,0,1,268,30,408,E West Expy E,E,Freeway,0.313002872394,0.0,8348,7102,E,2,65863,7,408,133593,65863,65,53,65.0,0.0051300477358,1,10471.337606837607,63.67319812803095,1.2580842548951443,0.01983087704587887,3.3081458421608856,0.9317663894197079,0.2846393010278379,9.25639705184941,-1.1615429115064564,1
138,2,20466.006396588487,61.31619581549137,3.19115100465898,0.05602532916398964,6.844146432082706,1.7835568821302057,0.2384452129256894,,,,,,,,8348_7102,1.0,0.5,0.5,269,2,30,1,269,1,269,0,1,268,30,408,E West Expy E,E,Freeway,0.313002872394,0.0,8348,7102,E,2,65863,7,408,133593,65863,65,53,65.0,0.0051300477358,1,20466.006396588487,61.31619581549137,3.19115100465898,0.05602532916398964,6.844146432082706,1.7835568821302057,0.2384452129256894,9.92652056419373,-1.1615429115064564,1
139,3,27021.899786780385,63.59853859320798,1.4280684847504344,0.02263710880401396,3.6343854790065264,0.8934333628612172,0.24472903064664495,,,,,,,,8348_7102,1.0,0.5,0.5,269,2,30,1,269,1,269,0,1,268,30,408,E West Expy E,E,Freeway,0.313002872394,0.0,8348,7102,E,2,65863,7,408,133593,65863,65,53,65.0,0.0051300477358,1,27021.899786780385,63.59853859320798,1.4280684847504344,0.02263710880401396,3.6343854790065264,0.8934333628612172,0.24472903064664495,10.204402919434106,-1.1615429115064564,1
140,0,18165.394396551725,64.24063693438315,2.044758598477918,0.031902646435883066,1.5598518511951118,1.2282443010244153,0.7931817020661156,16747.496801705758,63.03769361856153,2.0406395133209885,0.0324858730425376,1.2735300911330785,1.0221663034719994,0.8032507583813226,8355_8348,2.0,1.0,1.0,268,2,29,1,268,1,268,0,1,267,29,408,E West Expy E,E,Freeway,0.483111091583,0.0,8355,8348,E,2,65863,10,408,139500,65863,55,52,55.0,0.00793195022125,1,17456.44559912874,63.63916527647234,2.0426990558994533,0.032194259739210335,1.4166909711640951,1.1252053022482074,0.7982162302237191,9.767464234736545,-0.7275086484988303,2
141,1,11263.294759825327,64.11763242159522,1.384158457217152,0.021794598911723514,4.014919864320419,1.1535607330399438,0.2881986914697912,10471.337606837607,63.67319812803095,1.2580842548951443,0.01983087704587887,3.3081458421608856,0.9317663894197079,0.2846393010278379,8355_8348,3.0,2.5,0.5,268,2,29,1,268,1,268,0,1,267,29,408,E West Expy E,E,Freeway,0.483111091583,0.0,8355,8348,E,2,65863,10,408,139500,65863,55,52,55.0,0.00793195022125,1,10867.316183331466,63.89541527481308,1.321121356056148,0.02081273797880119,3.661532853240652,1.0426635612298258,0.28641899624881456,9.293515048372667,-0.7275086484988303,2
142,2,21818.409978308027,60.906330839496825,2.9503216982203457,0.05197081759255087,8.128696753723622,2.0089766434465246,0.22785182656238115,20466.006396588487,61.31619581549137,3.19115100465898,0.05602532916398964,6.844146432082706,1.7835568821302057,0.2384452129256894,8355_8348,4.0,3.5,0.5,268,2,29,1,268,1,268,0,1,267,29,408,E West Expy E,E,Freeway,0.483111091583,0.0,8355,8348,E,2,65863,10,408,139500,65863,55,52,55.0,0.00793195022125,1,21142.208187448257,61.1112633274941,3.070736351439663,0.053998073378270256,7.486421592903164,1.8962667627883651,0.23314851974403528,9.959026709382966,-0.7275086484988303,2
143,3,29261.20734341253,63.37059591589088,1.4829702077855726,0.023633978852226824,4.4869417777284415,1.0829114300524605,0.23918945125088675,27021.899786780385,63.59853859320798,1.4280684847504344,0.02263710880401396,3.6343854790065264,0.8934333628612172,0.24472903064664495,8355_8348,2.5,2.5,0.0,268,2,29,1,268,1,268,0,1,267,29,408,E West Expy E,E,Freeway,0.483111091583,0.0,8355,8348,E,2,65863,10,408,139500,65863,55,52,55.0,0.00793195022125,1,28141.55356509646,63.48456725454943,1.4555193462680034,0.023135543828120393,4.060663628367484,0.9881723964568389,0.24195924094876586,10.245002537570054,-0.7275086484988303,2
144,0,13605.991416309009,65.40949153025889,1.9402832430247967,0.02971870903336823,1.5681828503744992,1.350592335047802,0.8707109637135602,11563.639130434785,66.88688234817084,2.138630620274942,0.03233469882989342,1.3653675642256875,1.1810899301855078,0.8498758481336909,8408_8412,3.5,1.5,2.0,277,2,38,1,277,1,277,0,1,276,38,408,E West Expy E,E,Freeway,0.565397634032,0.0,8408,8412,E,2,65863,8,408,128500,65863,65,70,65.0,0.00906487505768,1,12584.815273371896,66.14818693921487,2.0394569316498696,0.031026703931630824,1.4667752073000933,1.265841132616655,0.8602934059236256,9.440246229144,-0.5702260183228421,2
145,1,8541.380952380952,65.45009014822817,1.2551299539120424,0.01926582548933296,4.215622136822454,1.3849500474167535,0.3275870365487871,12683.516411378558,64.0395406050485,4.8808690342729335,0.08221081092554228,7.233604103887899,3.0579664659388994,0.3739170390572063,8408_8412,1.5,1.0,0.5,277,2,38,1,277,1,277,0,1,276,38,408,E West Expy E,E,Freeway,0.565397634032,0.0,8408,8412,E,2,65863,8,408,128500,65863,65,70,65.0,0.00906487505768,1,10612.448681879756,64.74481537663834,3.067999494092488,0.05073831820743762,5.724613120355176,2.2214582566778267,0.3507520378029967,9.269782994978206,-0.5702260183228421,2
146,2,17628.487124463518,59.87132525315838,5.804524250232316,0.1049673173634986,10.168500992766576,3.514888692625317,0.3096566013814745,14256.867102396514,62.47327216070324,4.940596038931134,0.09093017721779804,8.213624450440326,2.7837053134570438,0.27231768453099986,8408_8412,10.0,9.5,0.5,277,2,38,1,277,1,277,0,1,276,38,408,E West Expy E,E,Freeway,0.565397634032,0.0,8408,8412,E,2,65863,8,408,128500,65863,65,70,65.0,0.00906487505768,1,15942.677113430016,61.17229870693081,5.372560144581725,0.09794874729064831,9.191062721603451,3.1492970030411804,0.2909871429562372,9.67675488764191,-0.5702260183228421,2
147,3,21953.587982832618,65.13785448511193,1.4727510348230035,0.02276065843083573,4.586066365918934,1.192641073733272,0.26057541568928544,22861.31304347826,66.58065884905149,1.4608917620515625,0.02209356258786561,4.806810518128772,0.9638373765964506,0.20195213060523187,8408_8412,2.5,2.0,0.5,277,2,38,1,277,1,277,0,1,276,38,408,E West Expy E,E,Freeway,0.565397634032,0.0,8408,8412,E,2,65863,8,408,128500,65863,65,70,65.0,0.00906487505768,1,22407.45051315544,65.85925666708171,1.466821398437283,0.022427110509350673,4.696438442023853,1.0782392251648614,0.23126377314725866,10.017148794734398,-0.5702260183228421,2
148,0,11563.639130434785,66.88688234817084,2.138630620274942,0.03233469882989342,1.3653675642256875,1.1810899301855078,0.8498758481336909,12682.742729306487,65.11526086255452,2.521607973329532,0.03911607431653832,1.5950251672951854,1.3716256774062132,0.8477404200261032,8412_7015,4.5,2.5,2.0,276,2,37,1,276,1,276,0,1,275,37,408,E West Expy E,E,Freeway,1.09482016576,0.0,8412,7015,E,2,65863,8,408,128500,65863,65,57,65.0,0.0178687324645,1,12123.190929870636,66.00107160536268,2.330119296802237,0.03572538657321587,1.4801963657604364,1.2763578037958605,0.848808134079897,9.402875503013854,0.09059011759823415,2
149,1,12683.516411378558,64.0395406050485,4.8808690342729335,0.08221081092554228,7.233604103887899,3.0579664659388994,0.3739170390572063,8760.519274376416,65.83411449602971,1.3216344034350296,0.020273407879060547,4.3054757113324,1.401492945515154,0.3205079601890062,8412_7015,2.5,2.0,0.5,276,2,37,1,276,1,276,0,1,275,37,408,E West Expy E,E,Freeway,1.09482016576,0.0,8412,7015,E,2,65863,8,408,128500,65863,65,57,65.0,0.0178687324645,1,10722.017842877487,64.9368275505391,3.1012517188539817,0.05124210940230141,5.769539907610149,2.229729705727027,0.34721249962310624,9.280054648523151,0.09059011759823415,2
150,2,14256.867102396514,62.47327216070324,4.940596038931134,0.09093017721779804,8.213624450440326,2.7837053134570438,0.27231768453099986,16620.094594594593,55.71762030103181,9.397822659212297,0.17836224665153838,12.968982575730875,6.13947038862752,0.4382069441249673,8412_7015,13.5,8.0,5.5,276,2,37,1,276,1,276,0,1,275,37,408,E West Expy E,E,Freeway,1.09482016576,0.0,8412,7015,E,2,65863,8,408,128500,65863,65,57,65.0,0.0178687324645,1,15438.480848495554,59.09544623086752,7.169209349071716,0.13464621193466822,10.5913035130856,4.461587851042282,0.3552623143279836,9.64461842809661,0.09059011759823415,2
151,3,22861.31304347826,66.58065884905149,1.4608917620515625,0.02209356258786561,4.806810518128772,0.9638373765964506,0.20195213060523187,21166.95964125561,66.02865690468782,1.5067519336801338,0.022978101211820125,4.4217028416934285,1.1789608984168336,0.2650376322032221,8412_7015,2.0,1.5,0.5,276,2,37,1,276,1,276,0,1,275,37,408,E West Expy E,E,Freeway,1.09482016576,0.0,8412,7015,E,2,65863,8,408,128500,65863,65,57,65.0,0.0178687324645,1,22014.136342366935,66.30465787686965,1.483821847865848,0.022535831899842866,4.614256679911101,1.071399137506642,0.23349488140422697,9.999440087003194,0.09059011759823415,2
152,0,8916.311158798284,66.2450626916125,2.593349636141229,0.03991425145060072,1.727304711349516,1.5358274905964164,0.8864892376195171,8939.588486140725,64.38837323763607,2.7771753988078944,0.04401566365683807,1.161785602796264,0.9938941494362372,0.8482787982770439,5934_6489,1.5,0.5,1.0,307,2,14,1,307,1,307,0,1,306,14,408,E West Expy W,W,Freeway,0.378712948498,0.0,5934,6489,W,2,65863,6,408,66500,65863,65,86,65.0,0.0061146033158,1,8927.949822469505,65.31671796462429,2.6852625174745617,0.041964957553719394,1.44454515707289,1.264860820016327,0.8673840179482806,9.096942064362187,-0.9709767526916634,1
153,1,6763.418103448276,67.4686359163879,1.3141280331284968,0.019565953173617763,5.256248424605328,1.510147186551391,0.2876374553245629,6721.518201284796,65.71419450867569,1.2135694036704154,0.018500611988219284,3.254364955099411,0.9276311483835956,0.2853240434277161,5934_6489,0.0,0.0,0.0,307,2,14,1,307,1,307,0,1,306,14,408,E West Expy W,W,Freeway,0.378712948498,0.0,5934,6489,W,2,65863,6,408,66500,65863,65,86,65.0,0.0061146033158,1,6742.468152366537,66.59141521253179,1.2638487183994562,0.019033282580918524,4.25530668985237,1.2188891674674933,0.28648074937613954,8.816181331586568,-0.9709767526916634,1
154,2,13626.023605150214,63.23623344104986,4.1267187937771785,0.06927209387241733,11.459679118756073,3.4538933770417484,0.2887280697137204,13532.968017057568,62.24523499884415,3.49879457170129,0.059852149215346886,7.109574983339623,2.2234790666790176,0.2931933348107342,5934_6489,0.5,0.5,0.0,307,2,14,1,307,1,307,0,1,306,14,408,E West Expy W,W,Freeway,0.378712948498,0.0,5934,6489,W,2,65863,6,408,66500,65863,65,86,65.0,0.0061146033158,1,13579.49581110389,62.740734219947,3.8127566827392343,0.0645621215438821,9.284627051047849,2.838686221860383,0.29096070226222726,9.516316273111514,-0.9709767526916634,1
155,3,18354.28540772532,67.21796855701514,1.4893916049355598,0.022321625844954857,6.156059165027021,1.5801091642297953,0.25557950376770194,18270.735607675902,65.19563422513225,1.3518245187415392,0.02086630488672947,3.7983858545859968,0.9512228883842566,0.2486516411170842,5934_6489,1.5,1.0,0.5,307,2,14,1,307,1,307,0,1,306,14,408,E West Expy W,W,Freeway,0.378712948498,0.0,5934,6489,W,2,65863,6,408,66500,65863,65,86,65.0,0.0061146033158,1,18312.510507700612,66.2068013910737,1.4206080618385495,0.021593965365842162,4.977222509806509,1.2656660263070258,0.2521155724423931,9.81533973955861,-0.9709767526916634,1
156,0,6842.371967654986,64.03479396265406,2.976584887743357,0.046907399545652935,1.2898634074959323,1.1001669846583164,0.8580509949343824,9651.064239828696,60.237828688487646,4.3705588564185085,0.07546541415448302,0.8406191982551559,0.8571392509414951,1.6134740111542485,6045_6306,0.0,0.0,0.0,346,2,53,1,346,1,346,0,1,345,53,408,E West Expy W,W,Freeway,0.364528650905,0.0,6045,6306,W,2,65863,5,408,90000,65863,65,93,65.0,0.00599713404367,1,8246.718103741841,62.13631132557086,3.6735718720809327,0.06118640685006797,1.065241302875544,0.9786531177999058,1.2357625030443153,9.017570594576036,-1.0091501273166037,1
157,1,8765.847411444141,61.456620360011314,4.481884375619738,0.07923356482943987,7.041254667196584,2.557583266965446,0.3323809929039849,8470.45788336933,60.17496664503312,3.9619440779839774,0.06874891433827086,3.710937172562172,1.5865638323157765,0.7569276501555133,6045_6306,3.0,1.5,1.5,346,2,53,1,346,1,346,0,1,345,53,408,E West Expy W,W,Freeway,0.364528650905,0.0,6045,6306,W,2,65863,5,408,90000,65863,65,93,65.0,0.00599713404367,1,8618.152647406736,60.81579350252222,4.221914226801857,0.07399123958385537,5.376095919879377,2.0720735496406113,0.5446543215297491,9.061626030644437,-1.0091501273166037,1
158,2,8428.394594594594,62.158850659399434,2.613388335544513,0.04306989815322828,6.202624152437879,1.4429797755761793,0.2282937028371039,11475.25376344086,59.7783594029699,2.7335047113032624,0.047842258261420134,3.8265373741955333,0.9958779602251996,0.4107749911694725,6045_6306,0.0,0.0,0.0,346,2,53,1,346,1,346,0,1,345,53,408,E West Expy W,W,Freeway,0.364528650905,0.0,6045,6306,W,2,65863,5,408,90000,65863,65,93,65.0,0.00599713404367,1,9951.824179017727,60.968605031184666,2.6734465234238876,0.04545607820732421,5.014580763316706,1.2194288679006895,0.3195343470032882,9.205511147923556,-1.0091501273166037,1
159,3,14346.353099730459,63.49338027083245,1.970109756826352,0.03138978073120657,4.5736792838379925,0.8309253836864318,0.17987472462950635,16745.217204301076,61.39683020211639,2.4193591717147824,0.04054370211112165,2.5254166314717774,0.6514549370949573,0.6843762332792142,6045_6306,0.0,0.0,0.0,346,2,53,1,346,1,346,0,1,345,53,408,E West Expy W,W,Freeway,0.364528650905,0.0,6045,6306,W,2,65863,5,408,90000,65863,65,93,65.0,0.00599713404367,1,15545.785152015767,62.44510523647442,2.1947344642705673,0.03596674142116411,3.5495479576548847,0.7411901603906945,0.43212547895436026,9.65154482954902,-1.0091501273166037,1
160,0,14481.957264957266,67.58673423135427,2.09235244858607,0.031112597739941617,1.4711175139604515,1.1842801663868945,0.8040463129622124,15573.833333333336,64.51715325066324,2.5174456854233824,0.03934884807412842,1.4384352615847251,1.086490396350452,0.7541683367028416,6177_8353,1.5,1.5,0.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922,1,15027.8952991453,66.05194374100876,2.304899067004726,0.035230722907035016,1.4547763877725883,1.1353852813686731,0.779107324832527,9.617663439617774,-0.7574689046578265,2
161,1,19804.07264957265,56.75821571760086,11.161203043411458,0.2144436517904472,13.187835109625256,6.392262615145768,0.44754866679950456,21080.4021978022,50.25571428776582,11.46588641389205,0.2440694694539541,12.744015726760411,6.429114914625195,0.4761388676559932,6177_8353,11.0,8.0,3.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922,1,20442.237423687424,53.506965002683344,11.313544728651754,0.22925656062220065,12.965925418192834,6.410688764885482,0.4618437672277489,9.92535850132541,-0.7574689046578265,2
162,2,14662.279914529914,67.0790484126191,2.0370439502910784,0.03294520034819064,6.376878834865665,1.1213344150397626,0.1590163342446667,15819.818777292576,61.698074674015636,2.126840927962554,0.03755654141945618,5.620714886655724,1.0623593369178903,0.1679112731172208,6177_8353,1.0,0.5,0.5,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922,1,15241.049345911244,64.38856154331737,2.0819424391268164,0.03525087088382341,5.998796860760695,1.0918468759788265,0.16346380368094376,9.631747681588845,-0.7574689046578265,2
163,3,30656.61620469083,67.30021508347708,2.4690210320120154,0.03776679216250952,5.914747011746509,1.391330756952462,0.2112402444002796,32941.90064794816,62.056169747182636,2.5733707902391507,0.04239777194296372,5.170663283131575,1.3013373149157217,0.2321978217873521,6177_8353,4.0,3.0,1.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922,1,31799.258426319495,64.67819241532986,2.521195911125583,0.04008228205273662,5.542705147439042,1.3463340359340918,0.22171903309381585,10.367198248569295,-0.7574689046578265,2
164,0,13330.66737739872,65.37204389819524,2.2721877746569104,0.03509106535011315,1.635673116355889,1.296281447155816,0.7859883736513066,14481.957264957266,67.58673423135427,2.09235244858607,0.031112597739941617,1.4711175139604515,1.1842801663868945,0.8040463129622124,6229_6177,0.5,0.5,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789,1,13906.312321177993,66.47938906477475,2.18227011162149,0.03310183154502738,1.5533953151581703,1.2402808067713553,0.7950173433067595,9.54009813986152,-1.1549904042413608,1
165,1,18732.67521367521,56.992308626710795,8.55433399690204,0.1659581218673946,12.467855687315119,5.5475774622899605,0.4023597942172569,19804.07264957265,56.75821571760086,11.161203043411458,0.2144436517904472,13.187835109625256,6.392262615145768,0.44754866679950456,6229_6177,3.5,3.0,0.5,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789,1,19268.37393162393,56.87526217215583,9.85776852015675,0.1902008868289209,12.827845398470188,5.969920038717865,0.42495423050838077,9.866220374434539,-1.1549904042413608,1
166,2,13801.908315565031,63.43461815849472,1.8524344017462568,0.030865292461031483,6.6410559548806525,1.1893339612611773,0.1653532866915562,14662.279914529914,67.0790484126191,2.0370439502910784,0.03294520034819064,6.376878834865665,1.1213344150397626,0.1590163342446667,6229_6177,0.0,0.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789,1,14232.094115047472,65.25683328555691,1.9447391760186676,0.03190524640461106,6.508967394873158,1.15533418815047,0.16218481046811145,9.563254842241701,-1.1549904042413608,1
167,3,28830.275053304904,63.82877182402935,2.2007113120496937,0.035467031071033564,6.2111919136309135,1.3990221288034157,0.2032660309099841,30656.61620469083,67.30021508347708,2.4690210320120154,0.03776679216250952,5.914747011746509,1.391330756952462,0.2112402444002796,6229_6177,1.0,1.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789,1,29743.445628997866,65.56449345375322,2.3348661720308543,0.03661691161677154,6.062969462688711,1.395176442877939,0.20725313765513187,10.300364071709195,-1.1549904042413608,1
168,0,11003.90645879733,59.27143210907745,3.501497755099017,0.060268022097669176,3.202195651497508,2.224641880900205,0.6903617949239177,6226.384946236559,52.38705548032098,3.6018527141222765,0.07009235035922341,3.258080759518085,2.0615247767024165,0.6297120079235156,6230_8274,3.5,3.0,0.5,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669,1,8615.145702516944,55.82924379469922,3.551675234610647,0.06518018622844629,3.2301382055077967,2.1430833288013105,0.6600369014237166,9.06127706147333,-1.5922381360044238,0
169,1,12721.121348314608,45.67917260278957,9.015092795429878,0.20686025364707197,17.985494754361394,5.998509087961499,0.3305313676315307,6397.2156862745105,44.313862033844316,5.5318252692310965,0.12896467890667945,15.494187076564176,4.603363592353668,0.29703858863393034,6230_8274,8.0,6.0,2.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669,1,9559.168517294558,44.99651731831695,7.2734590323304875,0.16791246627687573,16.739840915462786,5.300936340157584,0.31378497813273054,9.165256027084494,-1.5922381360044238,0
170,2,11421.704697986577,54.61512992177337,5.3465607752844715,0.1071996588283982,12.4868919025262,3.2505631104035,0.24806664922778,6663.295258620688,48.719254201138284,4.3831224381505915,0.09447489302466083,12.533078079577004,3.456318165302549,0.26480219143636863,6230_8274,2.0,1.0,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669,1,9042.499978303633,51.66719206145582,4.8648416067175315,0.10083727592652952,12.509984991051603,3.3534406378530246,0.2564344203320743,9.109690961426876,-1.5922381360044238,0
171,3,22473.83518930957,56.79940182574696,5.455573467649094,0.09910903738654553,10.735456488139397,3.1549621977082967,0.2829707758385625,12463.678185745142,50.61384545694798,4.423086586270674,0.08949539434865303,10.381812394504019,3.177000706640813,0.2946817574688348,6230_8274,4.5,3.5,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669,1,17468.756687527355,53.70662364134747,4.939330026959884,0.09430221586759928,10.558634441321708,3.165981452174555,0.28882626665369865,9.768169232165478,-1.5922381360044238,0
172,0,10328.343347639486,64.87989863615543,2.210180965180755,0.03442775279825575,1.1858330488463609,1.0198422347325435,0.8497012343018026,11306.053304904053,67.17062041109745,2.113678184196307,0.03150073297892874,1.3211617141817178,1.1176753420461194,0.8496104773120551,6258_6879,0.0,0.0,0.0,341,2,48,1,341,1,341,0,1,340,48,408,E West Expy W,W,Freeway,0.209349816692,0.0,6258,6879,W,2,65863,5,408,74500,65863,65,55,65.0,0.0034235927301999995,1,10817.19832627177,66.02525952362643,2.161929574688531,0.032964242888592246,1.2534973815140393,1.0687587883893315,0.8496558558069288,9.288892584145744,-1.5637486621228134,1
173,1,15932.034557235422,63.54902066733228,4.817966360543052,0.08029379296575789,8.514999397775684,3.256979363144169,0.3555317244288665,13741.27408993576,63.10532636985972,6.63295675854392,0.1145557829290316,8.401064027154096,3.9555141217076937,0.4135550964594403,6258_6879,0.0,0.0,0.0,341,2,48,1,341,1,341,0,1,340,48,408,E West Expy W,W,Freeway,0.209349816692,0.0,6258,6879,W,2,65863,5,408,74500,65863,65,55,65.0,0.0034235927301999995,1,14836.65432358559,63.327173518596,5.725461559543486,0.09742478794739474,8.45803171246489,3.606246742425931,0.3845434104441534,9.604856041410569,-1.5637486621228134,1
174,2,12462.230107526882,65.29396963410117,1.4492182907807003,0.022628718602909933,5.74747629702873,0.9717560464768492,0.1662857671991775,13959.100213219617,64.34572011009766,3.45407438803773,0.06128497966747465,7.423898464494893,1.9747738223351083,0.22245728023968228,6258_6879,0.0,0.0,0.0,341,2,48,1,341,1,341,0,1,340,48,408,E West Expy W,W,Freeway,0.209349816692,0.0,6258,6879,W,2,65863,5,408,74500,65863,65,55,65.0,0.0034235927301999995,1,13210.66516037325,64.81984487209942,2.451646339409215,0.04195684913519229,6.5856873807618115,1.4732649344059787,0.1943715237194299,9.488779749040026,-1.5637486621228134,1
175,3,23980.02795698925,65.77055751500926,1.2748738482577833,0.019602985136420423,4.8599648004909435,0.7977254118445926,0.16311455117346751,23410.85501066098,67.06621294653786,1.5565554319607056,0.0236234490382897,4.977043811817405,1.0012229133441826,0.1982631284653452,6258_6879,2.0,1.5,0.5,341,2,48,1,341,1,341,0,1,340,48,408,E West Expy W,W,Freeway,0.209349816692,0.0,6258,6879,W,2,65863,5,408,74500,65863,65,55,65.0,0.0034235927301999995,1,23695.441483825114,66.41838523077357,1.4157146401092444,0.02161321708735506,4.918504306154174,0.8994741625943876,0.18068883981940637,10.073037966168403,-1.5637486621228134,1
176,0,7628.325842696629,66.85984688658665,3.0102032096954034,0.04615381137214922,1.3451139628189213,1.1414039968689051,0.8501243595790239,7600.495689655172,65.8685923239329,2.9696939405251968,0.04595774629929157,0.9708351620957028,0.7788809031635664,0.8063446589797695,6300_8156,0.5,0.0,0.5,300,2,7,1,300,1,300,0,1,299,7,408,E West Expy W,W,Freeway,0.325558727708,0.0,6300,8156,W,2,65863,4,408,73500,65863,65,77,65.0,0.0053384668912700006,1,7614.410766175901,66.36421960525978,2.9899485751103,0.046055778835720394,1.1579745624573121,0.9601424500162358,0.8282345092793967,8.937797884288926,-1.1222124105417448,0
177,1,5733.981941309256,67.32361557922988,1.300829040212551,0.01945592682265694,3.7767014229964633,0.981377993960139,0.25992995984668993,5717.784782608695,66.53952546583888,1.4215737564416189,0.02141615663414775,2.7832482560188185,0.6342193309707309,0.2281888428964413,6300_8156,0.5,0.5,0.0,300,2,7,1,300,1,300,0,1,299,7,408,E West Expy W,W,Freeway,0.325558727708,0.0,6300,8156,W,2,65863,4,408,73500,65863,65,77,65.0,0.0053384668912700006,1,5725.883361958976,66.93157052253437,1.361201398327085,0.020436041728402347,3.279974839507641,0.807798662465435,0.24405940137156562,8.652752115551705,-1.1222124105417448,0
178,2,12011.26126126126,61.33623890827254,5.690106071742945,0.09939025354463382,9.0695760250548,3.120761482865898,0.3270481041174429,12166.639130434785,60.77822204377971,5.56377808260366,0.09774040749371868,6.530810938615673,2.4417999169552767,0.3450591771045696,6300_8156,3.0,2.5,0.5,300,2,7,1,300,1,300,0,1,299,7,408,E West Expy W,W,Freeway,0.325558727708,0.0,6300,8156,W,2,65863,4,408,73500,65863,65,77,65.0,0.0053384668912700006,1,12088.950195848021,61.05723047602612,5.626942077173302,0.09856533051917625,7.800193481835237,2.781280699910587,0.3360536406110063,9.400047107402623,-1.1222124105417448,0
179,3,15713.937078651685,66.71324676916664,1.5136089003026685,0.0229707802244162,4.444055955929247,1.2155753944248031,0.26983093965418825,15700.182608695652,65.66500763600754,1.4765666167209668,0.022692851459426462,3.178944633257488,0.8665462476944553,0.2693658901363481,6300_8156,0.0,0.0,0.0,300,2,7,1,300,1,300,0,1,299,7,408,E West Expy W,W,Freeway,0.325558727708,0.0,6300,8156,W,2,65863,4,408,73500,65863,65,77,65.0,0.0053384668912700006,1,15707.05984367367,66.18912720258709,1.4950877585118176,0.02283181584192133,3.811500294593368,1.0410608210596293,0.26959841489526815,9.661865561836008,-1.1222124105417448,0
