,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
7109,5,283.60893854748605,68.72263966007519,2.3063116591850488,0.0335934165410304,0.4275283796969676,0.1982309027292914,0.503781411038349,287.6480446927374,66.90590805852597,2.1904658857018835,0.03290453010078864,0.46466761547528235,0.22406993717181115,0.5323487407700249,8210_8148
7110,6,582.1061452513967,69.8050160938047,1.740618773403527,0.024980715877862932,0.8439181701455742,0.26700329973666714,0.32979051470153564,582.7094972067039,67.53111649146246,1.742549065971462,0.026068649578363388,0.9477859005864396,0.3289060594887493,0.3608064323291995,8210_8148
7111,7,887.1452513966481,70.56918667418792,1.4411577296291558,0.02055191590355276,1.1991309300017916,0.26420424224195804,0.23555499655500692,862.9497206703911,68.43229538665884,1.455497963282918,0.02139846729981269,1.4141459271566437,0.32107354607788063,0.24341546828692434,8210_8148
7112,8,1085.1508379888269,71.01314155917457,1.2974707397953609,0.018358917787296945,1.424198795583378,0.26204627748634185,0.19526139142810264,1045.6256983240223,68.94312473092027,1.2431222683462477,0.018099286008823445,1.7037542883548928,0.3584073948587325,0.21437320810064295,8210_8148
7113,9,1338.95530726257,70.65222495273841,1.110225072393425,0.015763341542199313,1.7218980690558965,0.29858354288970995,0.18276673939231342,1263.022346368715,68.76484707398804,1.158295812601654,0.01705839806841151,2.096237435541025,0.39560643197114537,0.19809147359842647,8210_8148
7114,10,1586.508379888268,70.56221507511822,1.1007664500494676,0.015653223844026575,2.030114822949993,0.3071119516064283,0.1548562917104757,1495.8715083798882,68.63122198562259,1.0964681482194818,0.01610668300516875,2.487606985327488,0.3921840728558096,0.161392175928807,8210_8148
7115,11,1786.8435754189943,70.37527510819794,1.0639484928282923,0.015186181607261262,2.289946149101312,0.30147349277741925,0.133493418869938,1680.8994413407822,68.55730510550207,1.0801915469727037,0.015899621639164613,2.812517932616098,0.39552491656206396,0.14298060988108413,8210_8148
7116,12,1987.0279329608938,70.14376780207355,1.024568177399334,0.01463403629756075,2.546198729346374,0.3232229418562725,0.128015101345478,1864.0055865921788,68.31513280995277,1.0025972465521442,0.014774322777162709,3.1158478289743203,0.4268663567392551,0.13896256153603725,8210_8148
7117,13,2117.4748603351954,69.93828586016878,0.9875090765327224,0.01420540087832892,2.714795439792263,0.3332521819350703,0.12330342881543667,1982.6759776536312,68.21327214905182,1.0399069545209807,0.015421412045405617,3.317035036665941,0.4217798977450201,0.12801002880037066,8210_8148
7118,14,2092.882681564246,69.92426934924653,1.1127713280107332,0.01608373155952359,2.6754840332722756,0.3313935820017076,0.12406264416190882,1964.3519553072626,68.15620776571619,1.0992075966516481,0.016351135157227914,3.2760780288846725,0.42444083558020235,0.13037212685351768,8210_8148
7119,15,2144.541899441341,69.84182540318339,1.1263224419750575,0.01636748374359788,2.753535522091934,0.3308005727351989,0.12057852744931226,2005.0893854748604,68.06691890561515,1.1683553310974353,0.01755142114441349,3.352181192914023,0.4315732412694956,0.13025140837635865,8210_8148
7120,16,2155.7374301675977,69.72557985580781,1.1449697910547134,0.01662618323493546,2.7704618888060546,0.35531169589186445,0.12906098871158386,2031.5865921787708,68.00759539891052,1.1281119540036952,0.016875715676959054,3.386311153572297,0.44009529176823037,0.13156464314030827,8210_8148
7121,17,2052.9441340782123,69.44403705567116,1.1689650977010857,0.016974450092359712,2.637715878893377,0.3519448362995601,0.13427251057098705,1927.8156424581005,67.8051664476317,1.1353868295528922,0.016941866179254028,3.217114745087325,0.44040184857473624,0.1385543126503666,8210_8148
7122,18,1826.3463687150838,68.8186303908214,1.257030263542094,0.018466463225101426,2.3397926377826166,0.33293803307944786,0.14401566092104773,1706.5027932960893,67.39097340666122,1.2008262542220325,0.01803318289420736,2.876378625010543,0.45134147431810545,0.14798057813379836,8210_8148
7123,19,1602.659217877095,68.41261271225896,1.2142312167966558,0.017984092918632656,2.0304082619526564,0.3156939439665108,0.15906530259908058,1479.4357541899442,66.99289401311611,1.2575288065274954,0.01919075237791272,2.474759621900115,0.4422144921582126,0.17082847815261035,8210_8148
7124,20,1295.7653631284916,67.64522013508581,1.3138627145000017,0.019516105875223195,1.6491516866357852,0.27800030257498903,0.17110529501789196,1191.7262569832403,66.33832618570771,1.328588114733092,0.020548040199727228,1.9483386241084018,0.3515580575317262,0.18103238690357443,8210_8148
7125,21,1158.6480446927374,67.28829567349608,1.1858007855625994,0.017680573661192404,1.4620977999716107,0.31062475326425676,0.21238517507686813,1067.832402234637,66.09264345341057,1.3486983863121658,0.021165774761193083,1.760890291662384,0.4260102915328223,0.23423704609535467,8210_8148
7126,22,1060.8994413407822,67.39037153915008,1.2583439614659733,0.018722129403244674,1.3341067748325868,0.2995441525044253,0.23633493698955796,977.391061452514,66.23243957603566,1.435676462759382,0.022789514000746858,1.6126009819247753,0.4019768559514497,0.2575437931052995,8210_8148
7127,23,772.8100558659218,67.39039227843904,1.4769542873592658,0.0223085413108606,0.9552825782350778,0.2583743618841499,0.2824011558920244,703.5921787709498,66.58611446583737,1.5948463522975327,0.024304817266323556,1.1157670724974673,0.316282462812559,0.2986799302808074,8210_8148
7128,0,573.8079096045198,66.31609700609393,1.8106785547468491,0.027524393527648554,0.6490068325365215,0.19377032064990574,0.31614542886653624,573.608938547486,65.76375252435685,1.6335204398041983,0.024928969916429,0.686414352382731,0.21468433205948012,0.31803526623360734,8156_8150
7129,1,409.4632768361582,66.70035939740312,2.02410471052761,0.03055947804235446,0.46115054634717934,0.172413871918338,0.4082736059653549,398.5810055865922,66.10497131899118,1.921331884577055,0.029114853335066204,0.4570453624394651,0.17315700755238406,0.3968343711478523,8156_8150
7130,2,383.4457142857143,67.16580395040484,2.1891560658415865,0.03286086637650307,0.434797017062663,0.16965577749673172,0.41403969451835465,365.71590909090907,66.6794529022825,2.2144351933607656,0.033772225115572034,0.43077214255410917,0.15958039987106798,0.3878765931600859,8156_8150
7131,3,289.6553672316384,67.70022967178083,2.5528130874012107,0.0378915121689846,0.33523842005748267,0.16549580582453013,0.5269940938763443,288.061797752809,66.52475810678393,2.392667547892399,0.036179181914274466,0.3452710054031497,0.16206412463839456,0.5005894276575402,8156_8150
7132,4,187.75706214689265,67.71558404273279,2.955750304471115,0.043902026624797565,0.2663710882928232,0.170955036103086,0.7216816581552546,211.81460674157304,65.67247198628003,2.5469048050519816,0.03885282919733406,0.2702909902292118,0.15263283334861236,0.6284913837279593,8156_8150
7133,5,287.49152542372883,68.59109735337023,2.43108324133974,0.03554463050282834,0.40033363328499877,0.21040619490223988,0.5652506150106154,339.29213483146066,65.94981261308973,2.03927729365879,0.030910823428096968,0.417976592749993,0.18892833046369054,0.4947874144017133,8156_8150
7134,6,590.4915254237288,68.97443475046157,1.8474874307078204,0.026896004108536816,0.7791404641949862,0.2687468236305831,0.3662916437287792,684.2977528089888,66.47333288440686,1.5633437720109173,0.02357417564398268,0.8864011444782373,0.2938298959321328,0.3485597495088957,8156_8150
7135,7,878.5254237288135,69.22956367879188,1.5520207128899453,0.022484435263246148,1.089649416707061,0.2340110911899895,0.2366978354532738,996.5786516853933,67.19805816900856,1.285569997876507,0.01917403411531803,1.3378616265487064,0.2832434451310524,0.2265238775934945,8156_8150
7136,8,1063.2146892655367,69.00618810080685,1.4082016203047087,0.020528980639108418,1.2442429138478677,0.23291143429412384,0.20276912319369753,1186.3370786516855,67.47100260162874,1.1007043784520543,0.016399829792268866,1.6187713714325187,0.27215100283298665,0.1813619567547184,8156_8150
7137,9,1285.8418079096045,68.42414858834029,1.2309978552508722,0.01806774657746669,1.5198993676203278,0.2654863940887389,0.18510194916620626,1419.629213483146,67.23388123068234,0.9908213244590114,0.014800261405245908,1.9793258942317968,0.32480536123262854,0.17394772263928307,8156_8150
7138,10,1529.4915254237287,68.16596155949328,1.163723348418024,0.017114521585472327,1.8024574228238202,0.2772345908540106,0.15898235896344629,1663.0674157303372,67.18976131486828,0.9269131302462531,0.013828633597394904,2.351006465731046,0.3338464858296175,0.1462424863184687,8156_8150
7139,11,1721.7909604519773,67.89771694578205,1.0859226509805349,0.016081694250448503,2.0294890484621,0.27676527496326525,0.1406730901302099,1840.1573033707866,67.03912940512956,0.8769909150885571,0.01314133117494704,2.6219127132750732,0.3204305153220786,0.12387500186436577,8156_8150
7140,12,1915.5480225988701,67.6772078800219,1.019131508333853,0.015099405813289538,2.2569958349648798,0.2898136688041936,0.13089708812479744,2011.426966292135,66.87765339684401,0.8908548279295642,0.013357167623630624,2.889402336185805,0.3491231062782316,0.12144592113710642,8156_8150
7141,13,2033.5480225988701,67.57251165064419,1.119052266895572,0.016679374279722766,2.411769313709047,0.29908219054110796,0.12538154980026991,2107.64606741573,66.84743119934252,0.9230862295164853,0.0139859081173637,3.035068659338365,0.33934982603738684,0.11212866535530303,8156_8150
7142,14,2019.638418079096,67.43532363091064,1.2267317045858501,0.01847492103089916,2.4014229593590155,0.30273503438382693,0.12609755116309995,2092.629213483146,66.701897204813,1.0110411353480424,0.015426033151528669,3.011491535268091,0.34176950240872733,0.11400824974055095,8156_8150
7143,15,2054.9265536723165,67.37316858458615,1.2326431255762758,0.018716383251762964,2.44034437309714,0.3051811239222959,0.1262678898128974,2131.421348314607,66.60259708259407,1.0558644198323248,0.01620402000129808,3.0736904390345408,0.34700078018792135,0.11258143153372918,8156_8150
7144,16,2080.0564971751414,67.35805237385067,1.1551609304787784,0.017325794929677927,2.459484164019534,0.30878415884426164,0.12678229442339575,2147.0393258426966,66.59299399921282,0.9589190337902177,0.01455015982581044,3.0796085344332234,0.3512458254978332,0.1149338995525377,8156_8150
7145,17,1975.7062146892656,67.25252989842303,1.1748392310183748,0.017646711444095218,2.324856984418373,0.30961571092356105,0.13484673972247893,2051.9887640449438,66.32365086968818,1.0243462831896275,0.015631741360559278,2.937315717485494,0.3457798835104252,0.11874652987491516,8156_8150
