,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
0,82515.59282371296,63.97878974916516,4.937510573988962,0.07886690350454593,3.3130439785115127,3.495396275872784,0.9668138438226616,40418.93827160494,61.04486596484816,6.260505291655964,0.10374144197184279,4.0025968805816,3.46610228044869,0.8309213167722282,8581_7010
1,40418.93827160494,61.04486596484816,6.260505291655964,0.10374144197184279,4.0025968805816,3.46610228044869,0.8309213167722282,40269.1599378882,62.43272490454508,8.097970588554544,0.13211545139335362,5.128214486073672,6.048369802654918,1.102055840705757,7010_6916
2,40269.1599378882,62.43272490454508,8.097970588554544,0.13211545139335362,5.128214486073672,6.048369802654918,1.102055840705757,40668.35294117647,71.45919705094887,7.197392919601391,0.10226127559953868,6.617264843041017,5.584334673336671,0.8288828949087528,6916_6959
3,24239.03086419753,70.97693656487141,5.122024181137458,0.07377042214342719,4.057231842552335,3.9362788940304134,0.8982786893158161,82515.59282371296,63.97878974916516,4.937510573988962,0.07886690350454593,3.3130439785115127,3.495396275872784,0.9668138438226616,6044_8581
4,40222.14057507987,68.22430482518448,4.140600591007185,0.06104691849989397,3.717838592480703,2.5763328180943192,0.6899963524266586,44950.68827160494,63.71852927840979,4.469927125042101,0.07100481920135601,4.426042451804012,3.560473176779499,0.7805460561895599,8287_8107
5,42582.607142857145,65.86466509837348,4.631306996355561,0.07303929311862588,4.414818775162701,2.8717242591617214,0.6520915847555564,44862.70652173913,60.67597322072567,5.293698709045937,0.08743450728867683,4.412979453093963,2.668667035132203,0.6054324544620001,8280_8017
6,44950.68827160494,63.71852927840979,4.469927125042101,0.07100481920135601,4.426042451804012,3.560473176779499,0.7805460561895599,42582.607142857145,65.86466509837348,4.631306996355561,0.07303929311862588,4.414818775162701,2.8717242591617214,0.6520915847555564,8107_8280
7,40668.35294117647,71.45919705094887,7.197392919601391,0.10226127559953868,6.617264843041017,5.584334673336671,0.8288828949087528,40222.14057507987,68.22430482518448,4.140600591007185,0.06104691849989397,3.717838592480703,2.5763328180943192,0.6899963524266586,6959_8287
8,42143.48222565688,69.07726734191466,2.5719349386190866,0.0373960829944916,2.9159633998572727,1.776332845668806,0.6075930448346093,42329.20775193798,67.61870699113558,2.6253108724373204,0.039052552642734446,2.679458400381082,1.6365546956377528,0.6025277116190212,9178_7997
9,44862.70652173913,60.67597322072567,5.293698709045937,0.08743450728867683,4.412979453093963,2.668667035132203,0.6054324544620001,38367.478125,63.64854489858412,4.15756914312933,0.06553947517960818,3.7271971870855496,2.3372696629564893,0.6263936922991109,8017_6167
10,42329.20775193798,67.61870699113558,2.6253108724373204,0.039052552642734446,2.679458400381082,1.6365546956377528,0.6025277116190212,38532.608359133126,67.97348613422292,3.31506599810885,0.04930963763058334,4.077227635082066,2.730786742930276,0.6570255484847027,7997_8466
11,38367.478125,63.64854489858412,4.15756914312933,0.06553947517960818,3.7271971870855496,2.3372696629564893,0.6263936922991109,42143.48222565688,69.07726734191466,2.5719349386190866,0.0373960829944916,2.9159633998572727,1.776332845668806,0.6075930448346093,6167_9178
12,38532.608359133126,67.97348613422292,3.31506599810885,0.04930963763058334,4.077227635082066,2.730786742930276,0.6570255484847027,38525.69598765432,69.52388531325944,3.5443348255223244,0.05130804874190714,5.682683564922019,3.8415737087358823,0.6733434009237141,8466_7095
13,38525.69598765432,69.52388531325944,3.5443348255223244,0.05130804874190714,5.682683564922019,3.8415737087358823,0.6733434009237141,37475.78139534884,67.57941776842229,3.4022266391808493,0.05052689984659276,3.5642740503530757,2.166166871005763,0.6066269527647947,7095_6630
14,25461.083850931678,70.56046082550678,3.1746661532475566,0.04504881380410238,3.198388059584502,1.9394632222112411,0.6069324914665991,25461.083850931678,70.56046082550678,3.1746661532475566,0.04504881380410238,3.198388059584502,1.9394632222112411,0.6069324914665991,6854_11007
15,37475.78139534884,67.57941776842229,3.4022266391808493,0.05052689984659276,3.5642740503530757,2.166166871005763,0.6066269527647947,38387.81085271318,67.37878342772693,2.7582635575457464,0.04103734996235269,3.981482563067969,2.4403808180167887,0.6130016031102885,6630_6324
16,38387.81085271318,67.37878342772693,2.7582635575457464,0.04103734996235269,3.981482563067969,2.4403808180167887,0.6130016031102885,25461.083850931678,70.56046082550678,3.1746661532475566,0.04504881380410238,3.198388059584502,1.9394632222112411,0.6069324914665991,6324_6854
17,31851.9520123839,73.80452761404312,2.2821156267586264,0.03098611959765392,2.018166198222379,1.346854955138996,0.6659021591865791,31729.772797527046,73.04239874477359,2.451844970698019,0.03368589472354043,2.743341572286329,1.879575448609814,0.6805636164499778,8476_8600
18,31244.04730831974,68.77140496614324,2.500155672271688,0.03639637341191849,1.8949803832461134,1.2494403539888546,0.659772391000216,31851.9520123839,73.80452761404312,2.2821156267586264,0.03098611959765392,2.018166198222379,1.346854955138996,0.6659021591865791,11010_8476
19,25461.083850931678,70.56046082550678,3.1746661532475566,0.04504881380410238,3.198388059584502,1.9394632222112411,0.6069324914665991,27682.75292153589,72.04656117367097,2.404888943314417,0.03361048211733855,2.3713470466646274,1.6390585519079945,0.6628905154095919,11007_8480
20,31729.772797527046,73.04239874477359,2.451844970698019,0.03368589472354043,2.743341572286329,1.879575448609814,0.6805636164499778,31898.29938271605,71.06519613883438,2.624732050972159,0.037015498293565645,2.766286916397166,1.8881400296383728,0.6802921468481142,8600_8520
21,31898.29938271605,71.06519613883438,2.624732050972159,0.037015498293565645,2.766286916397166,1.8881400296383728,0.6802921468481142,31191.521604938273,69.02736114764629,3.1483181086024263,0.045772002973840265,2.747006992802655,1.9671550955589339,0.7077925827373835,8520_8502
22,27682.75292153589,72.04656117367097,2.404888943314417,0.03361048211733855,2.3713470466646274,1.6390585519079945,0.6628905154095919,31244.04730831974,68.77140496614324,2.500155672271688,0.03639637341191849,1.8949803832461134,1.2494403539888546,0.659772391000216,8480_11010
23,31191.521604938273,69.02736114764629,3.1483181086024263,0.045772002973840265,2.747006992802655,1.9671550955589339,0.7077925827373835,52492.283931357255,75.17990780205176,2.712057491880409,0.03633380279578846,3.9674025611993224,2.94106889385256,0.7324959595199575,8502_6701
24,52492.283931357255,75.17990780205176,2.712057491880409,0.03633380279578846,3.9674025611993224,2.94106889385256,0.7324959595199575,30732.21826625387,73.13610495276585,2.707806938262946,0.0371983579968857,3.8544553937857993,2.7845679442804157,0.7162384907162204,6701_5900
25,34293.616692426585,69.0044033166222,3.332025920440785,0.0488834535689883,2.9945209352758853,2.496737094550127,0.7977003149785985,34189.15905511811,70.19645113824743,3.328207330636132,0.04789842522304848,3.2773767431936136,2.470194649931102,0.7400932851243731,8598_8531
26,31162.67438271605,68.57730812216866,2.5658868374779806,0.03756267046455144,2.716634965584585,1.9982956310304878,0.7261914059625625,34293.616692426585,69.0044033166222,3.332025920440785,0.0488834535689883,2.9945209352758853,2.496737094550127,0.7977003149785985,8512_8598
27,30732.21826625387,73.13610495276585,2.707806938262946,0.0371983579968857,3.8544553937857993,2.7845679442804157,0.7162384907162204,31162.67438271605,68.57730812216866,2.5658868374779806,0.03756267046455144,2.716634965584585,1.9982956310304878,0.7261914059625625,5900_8512
28,36468.14664586583,70.40259627910727,4.0597345501700275,0.058412412575594895,4.079384914247348,3.1904437206371306,0.7577143263679365,37628.906095551894,64.76066933762452,5.04503054373022,0.07859647420016892,3.347426574188858,2.585924792608219,0.751943345135079,8540_8538
29,37628.906095551894,64.76066933762452,5.04503054373022,0.07859647420016892,3.347426574188858,2.585924792608219,0.751943345135079,37392.385802469136,71.83284552835883,3.9063306881166064,0.055054750148859063,5.460825119745814,4.120564153185151,0.7444215676769607,8538_6642
30,35730.918209876545,67.20701847991931,4.8016386935340485,0.07220193211084304,4.313008277520281,3.4405199325821143,0.7760821434288762,36468.14664586583,70.40259627910727,4.0597345501700275,0.058412412575594895,4.079384914247348,3.1904437206371306,0.7577143263679365,8533_8540
31,34189.15905511811,70.19645113824743,3.328207330636132,0.04789842522304848,3.2773767431936136,2.470194649931102,0.7400932851243731,35730.918209876545,67.20701847991931,4.8016386935340485,0.07220193211084304,4.313008277520281,3.4405199325821143,0.7760821434288762,8531_8533
32,37683.75503355705,70.72922111965289,3.1899659929900315,0.045537286795785545,3.3386928282026105,2.543022851521215,0.7531797161686637,28045.4062992126,74.79769190322942,2.828480650307391,0.038142148737889174,3.521328666541896,2.7881322343624397,0.7737569667864911,7993_7091
33,28045.4062992126,74.79769190322942,2.828480650307391,0.038142148737889174,3.521328666541896,2.7881322343624397,0.7737569667864911,52204.28086419753,73.09716732018893,2.6157414112446293,0.036113936669903604,3.5402051497517903,2.448188592945909,0.6745113835953891,7091_6173
34,37392.385802469136,71.83284552835883,3.9063306881166064,0.055054750148859063,5.460825119745814,4.120564153185151,0.7444215676769607,37683.75503355705,70.72922111965289,3.1899659929900315,0.045537286795785545,3.3386928282026105,2.543022851521215,0.7531797161686637,6642_7993
35,52204.28086419753,73.09716732018893,2.6157414112446293,0.036113936669903604,3.5402051497517903,2.448188592945909,0.6745113835953891,52055.81327160494,70.70933126725865,2.7396041147401715,0.03897069559475943,3.2862050231870366,2.2097250347226467,0.6599324891787475,6173_8544
36,52446.43565891473,72.64359266188927,2.3074581406140937,0.031874667411068945,3.267465895831475,2.325987268938216,0.693099451396127,48964.53086419753,71.60164431691452,7.4992784497229135,0.1630327429825462,3.490403891086742,2.433296283368237,0.6853611781039388,8557_8553
37,48964.53086419753,71.60164431691452,7.4992784497229135,0.1630327429825462,3.490403891086742,2.433296283368237,0.6853611781039388,48739.279320987655,74.18471828292562,2.6663062953923706,0.03623211913298727,4.850988549180963,3.4223985347465877,0.6923178854875168,8553_6689
38,52055.81327160494,70.70933126725865,2.7396041147401715,0.03897069559475943,3.2862050231870366,2.2097250347226467,0.6599324891787475,53675.85493827161,70.38411225823667,2.8206218033993995,0.040327192167111794,3.7210892607033244,2.600681990079455,0.6873258187975407,8544_8386
39,53675.85493827161,70.38411225823667,2.8206218033993995,0.040327192167111794,3.7210892607033244,2.600681990079455,0.6873258187975407,53221.49228395062,68.07848731058603,2.7941535716202472,0.04126337354133577,3.429543310166127,2.2598319306982138,0.6485521039836748,8386_6314
40,53004.01388888889,72.79267934707335,2.170195757103971,0.029897727436508852,3.4522093192026686,2.43288138834039,0.6953955606813114,52446.43565891473,72.64359266188927,2.3074581406140937,0.031874667411068945,3.267465895831475,2.325987268938216,0.693099451396127,6965_8557
41,52588.81481481482,67.21480535649783,2.288160633709935,0.03419396238280897,3.526067277884663,2.384132023447544,0.6663715067129158,53004.01388888889,72.79267934707335,2.170195757103971,0.029897727436508852,3.4522093192026686,2.43288138834039,0.6953955606813114,6315_6965
42,53221.49228395062,68.07848731058603,2.7941535716202472,0.04126337354133577,3.429543310166127,2.2598319306982138,0.6485521039836748,52588.81481481482,67.21480535649783,2.288160633709935,0.03419396238280897,3.526067277884663,2.384132023447544,0.6663715067129158,6314_6315
43,44923.78792822186,69.40904405071103,2.7993915347246494,0.04080934791065453,3.7265525141033944,2.7178224409121445,0.7107420481483998,8690.87284144427,44.64064790190928,2.8373582307654956,0.06359872605276529,3.3214395176624145,2.4005047962691455,0.7138018256394645,6035_2529
44,44923.78792822186,69.40904405071103,2.7993915347246494,0.04080934791065453,3.7265525141033944,2.7178224409121445,0.7107420481483998,44923.78792822186,69.40904405071103,2.7993915347246494,0.04080934791065453,3.7265525141033944,2.7178224409121445,0.7107420481483998,6035_11878
45,40832.152037617554,67.4525493907911,3.9778328952487843,0.05994021700064928,4.223590539785713,3.1313861477644958,0.7234604968394777,48872.64351851852,66.34370769298769,2.4582809576949196,0.03737595272621044,2.578688528655594,1.8862641617403857,0.6958662573287492,11876_8570
46,48872.64351851852,66.34370769298769,2.4582809576949196,0.03737595272621044,2.578688528655594,1.8862641617403857,0.6958662573287492,46234.51234567901,67.34439069174978,5.018401516792931,0.3192072518163166,3.416807992498062,2.9052500157678653,0.7875361410834736,8570_6966
47,46234.51234567901,67.34439069174978,5.018401516792931,0.3192072518163166,3.416807992498062,2.9052500157678653,0.7875361410834736,48462.34316770186,68.47665562575146,4.141668052581479,0.061349067878499364,3.022526281057657,2.533117762738409,0.7807254890443264,6966_8451
48,48739.279320987655,74.18471828292562,2.6663062953923706,0.03623211913298727,4.850988549180963,3.4223985347465877,0.6923178854875168,44923.78792822186,69.40904405071103,2.7993915347246494,0.04080934791065453,3.7265525141033944,2.7178224409121445,0.7107420481483998,6689_11878
49,8690.87284144427,44.64064790190928,2.8373582307654956,0.06359872605276529,3.3214395176624145,2.4005047962691455,0.7138018256394645,40832.152037617554,67.4525493907911,3.9778328952487843,0.05994021700064928,4.223590539785713,3.1313861477644958,0.7234604968394777,2529_11876
50,29400.73953488372,60.69041815634672,6.598149322233211,0.1104340306404412,3.495808932850102,3.4687533775848105,0.9137301408078564,37865.93672839506,67.6879221217049,8.022213360925479,0.12117989882979671,3.892268496176487,4.671263735053913,1.0683783034917114,8585_8449
51,48462.34316770186,68.47665562575146,4.141668052581479,0.061349067878499364,3.022526281057657,2.533117762738409,0.7807254890443264,46764.4737654321,68.05073517720797,5.285151437993338,0.07909920957607909,3.4778398788825484,3.236350523906736,0.8568800177330994,8451_2531
52,45366.69720496894,64.94813226606689,4.232772672138009,0.06582736590712414,2.819173594908442,2.3277139883513076,0.7790095058724515,29400.73953488372,60.69041815634672,6.598149322233211,0.1104340306404412,3.495808932850102,3.4687533775848105,0.9137301408078564,8120_8585
53,48546.21913580247,62.5097648263502,4.162312962496028,0.06745662506144781,3.5122675903922835,2.942330742154067,0.7914853487215285,45366.69720496894,64.94813226606689,4.232772672138009,0.06582736590712414,2.819173594908442,2.3277139883513076,0.7790095058724515,6318_8120
54,45892.48367029549,64.78659941237007,5.3649443905712255,0.08434202320217352,4.611956050880248,3.403692480076008,0.7051509386699804,48546.21913580247,62.5097648263502,4.162312962496028,0.06745662506144781,3.5122675903922835,2.942330742154067,0.7914853487215285,6317_6318
55,45747.61111111111,68.20437250090669,6.395858300250295,0.09577712149661288,5.419222845190227,4.367397910802047,0.7711044353765549,45892.48367029549,64.78659941237007,5.3649443905712255,0.08434202320217352,4.611956050880248,3.403692480076008,0.7051509386699804,6046_6317
56,46764.4737654321,68.05073517720797,5.285151437993338,0.07909920957607909,3.4778398788825484,3.236350523906736,0.8568800177330994,45747.61111111111,68.20437250090669,6.395858300250295,0.09577712149661288,5.419222845190227,4.367397910802047,0.7711044353765549,2531_6046
57,37865.93672839506,67.6879221217049,8.022213360925479,0.12117989882979671,3.892268496176487,4.671263735053913,1.0683783034917114,39459.734567901236,69.61601138207695,8.834211428439339,0.13038995221288519,5.005270059090962,5.518056404580081,1.0036618861176807,8449_5988
58,39459.734567901236,69.61601138207695,8.834211428439339,0.13038995221288519,5.005270059090962,5.518056404580081,1.0036618861176807,41022.101851851854,69.14327290644236,4.9222917371957315,0.07219375999177242,5.591788380975544,4.126671224668363,0.7344943994630767,5988_6758
59,83511.48673946958,66.98878598101157,2.1985934725647818,0.03283805461573538,2.416712832612683,1.4936910283232954,0.6220408349835156,22974.234567901236,70.96954554305125,2.544270912295105,0.03587973453247365,3.224657186862032,1.9918494894873093,0.6226282143670433,8579_6492
60,37859.70216049383,67.6994418023115,3.554033321333267,0.052764356796037915,2.9242807121547854,1.6869792215567392,0.5785512284620857,36894.29457364341,64.88124127314921,2.6350859592459837,0.04076009548583201,3.1993116116324654,1.9235696162749278,0.6012180503941016,6889_6071
61,36894.29457364341,64.88124127314921,2.6350859592459837,0.04076009548583201,3.1993116116324654,1.9235696162749278,0.6012180503941016,83511.48673946958,66.98878598101157,2.1985934725647818,0.03283805461573538,2.416712832612683,1.4936910283232954,0.6220408349835156,6071_8579
62,37667.8487654321,68.22216907408615,2.681608399951211,0.039623918354506155,3.5746866600308995,2.2523027776598354,0.6212778798988497,37573.58796296296,73.42912576803752,3.0585730343656263,0.04190014853982116,5.469524152742724,3.445194669158659,0.6284805435449912,8292_6975
63,37847.87345679013,68.46918921506233,2.5404158066732063,0.03718873713122574,2.6647494123772772,1.5323099760804064,0.5743559117811274,37667.8487654321,68.22216907408615,2.681608399951211,0.039623918354506155,3.5746866600308995,2.2523027776598354,0.6212778798988497,8290_8292
64,37893.20620155039,65.94627872535166,2.467613409029008,0.03757221687159741,3.5830103784768563,2.106104291187654,0.5891627012169577,37847.87345679013,68.46918921506233,2.5404158066732063,0.03718873713122574,2.6647494123772772,1.5323099760804064,0.5743559117811274,8277_8290
65,37573.58796296296,73.42912576803752,3.0585730343656263,0.04190014853982116,5.469524152742724,3.445194669158659,0.6284805435449912,37859.70216049383,67.6994418023115,3.554033321333267,0.052764356796037915,2.9242807121547854,1.6869792215567392,0.5785512284620857,6975_6889
66,29129.293209876545,64.44103653104948,2.588732425989263,0.040298010468810826,2.897539521086499,1.6792380327730803,0.5772993927742808,37160.1515625,71.45873771130286,3.220804340939958,0.04540328019740472,4.505718756799509,2.86956393636061,0.6394208793412448,9176_7090
67,47699.99382716049,63.158175841416565,3.016310846241756,0.04794080747321883,4.746695745280107,3.0275913461140878,0.6370699208976158,29129.293209876545,64.44103653104948,2.588732425989263,0.040298010468810826,2.897539521086499,1.6792380327730803,0.5772993927742808,8486_9176
68,37190.495327102806,68.23167545350886,2.931017171246791,0.04301444897158569,3.1839885464599575,1.9254754001665846,0.606511800473164,37893.20620155039,65.94627872535166,2.467613409029008,0.03757221687159741,3.5830103784768563,2.106104291187654,0.5891627012169577,8283_8277
69,37160.1515625,71.45873771130286,3.220804340939958,0.04540328019740472,4.505718756799509,2.86956393636061,0.6394208793412448,37190.495327102806,68.23167545350886,2.931017171246791,0.04301444897158569,3.1839885464599575,1.9254754001665846,0.606511800473164,7090_8283
70,40926.06037151703,68.22402164319071,3.6316296091212923,0.05388044953873547,4.041264113045404,2.671872607557038,0.6559655934800391,47699.99382716049,63.158175841416565,3.016310846241756,0.04794080747321883,4.746695745280107,3.0275913461140878,0.6370699208976158,8484_8486
71,40437.969889064974,69.42532903307483,6.373901697273632,0.09335180529022238,6.455291851350711,4.930281574989471,0.7479062990303065,40926.06037151703,68.22402164319071,3.6316296091212923,0.05388044953873547,4.041264113045404,2.671872607557038,0.6559655934800391,6700_8484
72,40696.01081916538,64.94956800329545,7.426055049043584,0.11729279779423538,4.771314483716833,4.849010708288162,0.9234639149605429,40437.969889064974,69.42532903307483,6.373901697273632,0.09335180529022238,6.455291851350711,4.930281574989471,0.7479062990303065,6323_6700
73,40588.682098765436,64.08106791107919,5.909689139504583,0.0937666338855535,3.767299646574527,3.1686128539121494,0.7884894790770203,40696.01081916538,64.94956800329545,7.426055049043584,0.11729279779423538,4.771314483716833,4.849010708288162,0.9234639149605429,6299_6323
74,30736.523291925467,69.14348970475405,3.477330812699281,0.050703341026368365,2.469123471290579,1.980264618440285,0.7782493425089437,30531.06635802469,69.94457486396688,4.233723136952319,0.06168790162458522,2.778934891497134,2.365542337214526,0.8093620501744039,11015_8482
75,29899.932907348244,68.91872597144449,3.0858607120899957,0.04512282192999155,2.930352483195489,2.1327505116431227,0.7205976952124469,30736.523291925467,69.14348970475405,3.477330812699281,0.050703341026368365,2.469123471290579,1.980264618440285,0.7782493425089437,8601_11015
76,30531.06635802469,69.94457486396688,4.233723136952319,0.06168790162458522,2.778934891497134,2.365542337214526,0.8093620501744039,40652.18364197531,71.47776289969188,3.660965574042196,0.051946873867608795,2.925018027806275,2.263024417401727,0.7370580493063352,8482_6618
77,32148.520061728395,67.39364698706058,3.042313185558441,0.045398929375318225,3.403347374330761,2.45029127760795,0.7093146222284095,31728.19906687403,74.13512300446673,3.1411457595698415,0.04272768812638856,4.229185724742256,3.169256644980409,0.7403007459153143,8478_6486
78,40652.18364197531,71.47776289969188,3.660965574042196,0.051946873867608795,2.925018027806275,2.263024417401727,0.7370580493063352,40588.682098765436,64.08106791107919,5.909689139504583,0.0937666338855535,3.767299646574527,3.1686128539121494,0.7884894790770203,6618_6299
79,31728.19906687403,74.13512300446673,3.1411457595698415,0.04272768812638856,4.229185724742256,3.169256644980409,0.7403007459153143,29899.932907348244,68.91872597144449,3.0858607120899957,0.04512282192999155,2.930352483195489,2.1327505116431227,0.7205976952124469,6486_8601
80,31332.243827160495,69.34875282702046,2.706068623293889,0.03914124606890043,2.5878207926691474,1.8727795201467488,0.7181690601380009,32148.520061728395,67.39364698706058,3.042313185558441,0.045398929375318225,3.403347374330761,2.45029127760795,0.7093146222284095,8603_8478
81,31398.23088923557,75.61733753648065,2.4699845326478913,0.03278542899633671,4.361417403702805,3.162205585451294,0.71967943279735,31332.243827160495,69.34875282702046,2.706068623293889,0.03914124606890043,2.5878207926691474,1.8727795201467488,0.7181690601380009,6170_8603
82,33785.2131661442,68.35381657008371,4.156878314376091,0.06140422341695772,3.112052924055308,2.581030599342803,0.8078374742169754,31471.02314814815,69.81611877367911,2.4526154451992923,0.03523180993459416,2.6710701933376493,1.9729840357339063,0.7321602161202603,8596_8510
83,31471.02314814815,69.81611877367911,2.4526154451992923,0.03523180993459416,2.6710701933376493,1.9729840357339063,0.7321602161202603,30816.06346749226,72.75505982055492,2.606125583509698,0.03596156970817789,4.011013554769267,2.9770154060616147,0.7361057931439097,8510_6855
84,30816.06346749226,72.75505982055492,2.606125583509698,0.03596156970817789,4.011013554769267,2.9770154060616147,0.7361057931439097,31398.23088923557,75.61733753648065,2.4699845326478913,0.03278542899633671,4.361417403702805,3.162205585451294,0.71967943279735,6855_6170
85,36204.051242236026,74.02355540158337,3.4733612159158143,0.04717829513315182,3.4534316903043325,2.5427632774685294,0.7183845075873079,32988.42901234568,67.93396235994825,4.652089234651775,0.06904081808987263,3.686129023769423,2.8414079291753778,0.7538256644854546,8536_8514
86,36452.326053042125,67.16542703130469,4.6854658627962475,0.07010231328309126,3.8584997272563673,2.7877807590245354,0.7123826471393513,36204.051242236026,74.02355540158337,3.4733612159158143,0.04717829513315182,3.4534316903043325,2.5427632774685294,0.7183845075873079,8516_8536
87,32988.42901234568,67.93396235994825,4.652089234651775,0.06904081808987263,3.686129023769423,2.8414079291753778,0.7538256644854546,33905.0725308642,71.50904632400446,4.0591151499557885,0.05729199264864537,3.494995043707465,2.6722488277466447,0.7419416744136572,8514_6174
88,33905.0725308642,71.50904632400446,4.0591151499557885,0.05729199264864537,3.494995043707465,2.6722488277466447,0.7419416744136572,33785.2131661442,68.35381657008371,4.156878314376091,0.06140422341695772,3.112052924055308,2.581030599342803,0.8078374742169754,6174_8596
89,37464.99845679013,72.25987550183964,4.0712931849625935,0.05675900165106423,3.5931983847698263,2.6982062180309287,0.7367352597515617,36452.326053042125,67.16542703130469,4.6854658627962475,0.07010231328309126,3.8584997272563673,2.7877807590245354,0.7123826471393513,8391_8516
90,37552.20888157895,71.5091603644681,3.28003046557956,0.046325427545315746,3.2923150103088266,2.6516469467644015,0.7818754076114649,37464.99845679013,72.25987550183964,4.0712931849625935,0.05675900165106423,3.5931983847698263,2.6982062180309287,0.7367352597515617,7999_8391
91,47694.1937007874,70.22413753824452,2.687741177700613,0.03864758708778727,2.476248494966902,1.7405001698695741,0.6856697981979596,37552.20888157895,71.5091603644681,3.28003046557956,0.046325427545315746,3.2923150103088266,2.6516469467644015,0.7818754076114649,7991_7999
92,51108.69598765432,72.90668683102024,2.4237544589347415,0.03353577537333908,3.1986619377878855,2.2025219994489014,0.6729058033498175,47694.1937007874,70.22413753824452,2.687741177700613,0.03864758708778727,2.476248494966902,1.7405001698695741,0.6856697981979596,7092_7991
93,48355.569444444445,70.68748629284103,2.5936964253424395,0.03688153949715941,3.14569555063237,2.121784498985747,0.661844577988743,90537.85906040268,73.55254597467442,2.101462265002124,0.02868992761452876,3.106144626196618,2.118539599607251,0.6725785755180748,8555_8559
94,90537.85906040268,73.55254597467442,2.101462265002124,0.02868992761452876,3.106144626196618,2.118539599607251,0.6725785755180748,68033.97685185185,72.9224727031921,2.272210303314353,0.031275336107343385,3.485242954079256,2.324531742256957,0.6600167608179919,8559_6030
95,51264.12519319938,71.28916143190062,2.2979686448654806,0.032372261718149505,3.496112149130622,2.2923916436195615,0.64833754369256,51108.69598765432,72.90668683102024,2.4237544589347415,0.03353577537333908,3.1986619377878855,2.2025219994489014,0.6729058033498175,8546_7092
96,50386.17592592593,71.24821910108663,2.627636928325249,0.03705656070048124,3.0654381442948027,2.0299114767743656,0.6550706565731109,51264.12519319938,71.28916143190062,2.2979686448654806,0.032372261718149505,3.496112149130622,2.2923916436195615,0.64833754369256,8383_8546
97,52047.50154320987,70.09025246664241,2.555194287481566,0.03663923672684143,3.649988580921705,2.4550701952927745,0.6644133556631592,50386.17592592593,71.24821910108663,2.627636928325249,0.03705656070048124,3.0654381442948027,2.0299114767743656,0.6550706565731109,6895_8383
98,51565.52777777778,70.67489299689028,2.5697628700118895,0.03657475488635865,3.0543821582671535,1.960020170270685,0.6339810101835148,52047.50154320987,70.09025246664241,2.555194287481566,0.03663923672684143,3.649988580921705,2.4550701952927745,0.6644133556631592,6316_6895
99,68033.97685185185,72.9224727031921,2.272210303314353,0.031275336107343385,3.485242954079256,2.324531742256957,0.6600167608179919,51565.52777777778,70.67489299689028,2.5697628700118895,0.03657475488635865,3.0543821582671535,1.960020170270685,0.6339810101835148,6030_6316
