,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
1145,4,28559.582417582416,73.44751170781655,2.708432725535345,0.03728341025353792,4.031020148893297,2.8633600049069314,0.7039382755599374,28697.68085106383,68.19777903883839,3.267618380965303,0.048100009441554924,2.4469816283993144,1.6157454434076897,0.6569534829637347,6233_6759
1146,5,23605.494382022473,74.65803703489283,2.451936312618029,0.03309027602892562,2.8676619599233826,2.0471244422102974,0.6993017272177607,23535.521739130436,68.65036333257282,3.176380748574726,0.04761426697496617,1.7743438320827376,1.1935235885087287,0.6417413670655626,6233_6759
1147,6,17729.5,74.94370888128738,2.78097930113539,0.037215481578091285,2.0409131435036327,1.6614290668451253,0.8075542824226344,17430.081395348836,69.4544038541264,3.55404359715603,0.05228317968955456,1.2876952845637828,1.004965968671394,0.7372804667675709,6233_6759
1148,0,33734.79569892473,66.10828086438195,3.5206984469211107,0.05338442195640509,3.761554069557068,3.1078989694029526,0.8176154199193677,19224.802325581397,73.43976377154735,3.449513817324955,0.0787596951436217,2.4277751926397664,1.8184607551330203,0.83899817782834,8464_8492
1149,1,34328.57894736842,65.72780267478676,4.228216633796803,0.06459143682340841,4.025724756441776,3.5556401825042396,0.8711394279513506,19506.875,73.49503554946735,3.4713829561768677,0.0643853763446503,2.7686287960395144,2.0184147147375473,0.8547784676910507,8464_8492
1150,2,35262.34042553192,65.71459246731212,4.146322165981543,0.06328602978040437,4.103500289084324,3.5259565143750553,0.8508848747274341,19952.93023255814,73.54392056871949,3.3567004199455144,0.05878020642593837,2.6897199440106903,1.976995737941425,0.8055781984266919,8464_8492
1151,3,35745.370786516854,65.70342101662156,4.034282750765737,0.06164008614450089,4.16730224947412,3.4992915990059075,0.8302233745376618,20513.85185185185,72.67017502649662,3.0451752574494146,0.05666053420076261,4.171094214739465,1.6391008157344633,0.8155559298496508,8464_8492
1152,4,39254.79787234042,65.78441014841914,3.4988204345062686,0.0534660667619452,4.265552821708188,3.1924453383485956,0.7416375416235793,23415.10714285714,73.62637680012772,3.724562153074975,0.06201775250229341,3.2253294334432887,1.9180599382176602,0.8517168603863745,8464_8492
1153,5,32767.153846153848,67.52063117868015,2.41515583920387,0.035825222410179214,2.946166306350896,1.9850540466976414,0.6713867214956791,19069.738095238095,72.16977050789812,3.6851439820205854,0.0960829228752963,4.544378785556726,2.1627917270044836,0.7876373512041221,8464_8492
1154,6,25228.697674418603,68.04200154084617,2.677405923152695,0.03940166169999394,2.1453046518180687,1.6239131301736192,0.7570274017275284,14603.085365853658,72.45031406526655,3.5237714847037624,0.09879768633361656,2.978017592155404,1.9925285033627953,0.8166532271077881,8464_8492
1155,0,15488.288888888888,68.0402597271024,3.8327083209040222,0.05646998175438947,1.5986717768451653,1.2607873049656928,0.7681911672388995,33524.62222222222,68.34496591792484,4.4469678182117365,0.06590147718104947,3.725261064244811,3.3244648191088224,0.8564984927517909,8529_8524
1156,1,16065.548387096775,67.87915428122712,3.7713406422099967,0.05569902726515727,1.6409086479454167,1.245797910250419,0.7441469666283332,34172.913043478264,68.11426376338277,4.75781321809164,0.07072999569412454,3.850677203259289,3.422725548541267,0.8537891092846601,8529_8524
1157,2,16550.032608695652,67.81692674317298,3.6734495536703218,0.054215134766928685,1.679480753030003,1.2299132060388833,0.7287293741655432,35149.52222222222,67.87613571627688,5.2556459196915135,0.07843761973817431,4.03626140558451,3.6922319172054126,0.8788489949931413,8529_8524
1158,3,16679.81395348837,67.78347207883594,3.6889230380852265,0.05452437757025397,1.7173494938241793,1.2783993775156721,0.732087188649389,36371.20238095238,67.57518051764788,5.98609906803949,0.0896048289942028,4.226617822996911,3.995201294495657,0.9137479634940342,8529_8524
1159,4,18271.384615384617,67.59804372553496,3.9573201723190374,0.058878181954591005,1.9574359793877905,1.6698317556709346,0.786438700285805,38336.586956521736,65.40365971352101,10.512501532643446,0.1626748590645342,5.507991028384764,6.361994095907647,1.1116074328655268,8529_8524
1160,5,14466.227272727272,69.024802828387,3.435862643742043,0.049800626261277986,1.1944287223827565,0.8010693310534919,0.6732789262540199,32840.63636363636,69.84647636276566,2.531486670269334,0.03644148402432989,3.000976848848696,2.0627196821810134,0.6758917301366293,8529_8524
1161,6,10818.55421686747,69.80708082129975,3.7200373242174094,0.05332213299758187,0.8337075292969366,0.6666788164312867,0.8062852293882908,25052.31325301205,70.56759680173191,2.4854958256896644,0.035279860207068275,2.1673761546133217,1.6172921203701547,0.7461727716647457,8529_8524
1162,0,33524.62222222222,68.34496591792484,4.4469678182117365,0.06590147718104947,3.725261064244811,3.3244648191088224,0.8564984927517909,33838.04301075269,72.28733723059143,5.274363885481876,0.07342479602058014,5.04729485312199,3.9875094296190583,0.778859081784118,8524_6989
1163,1,34172.913043478264,68.11426376338277,4.75781321809164,0.07072999569412454,3.850677203259289,3.422725548541267,0.8537891092846601,34442.16842105263,71.84132151483124,6.249154143927322,0.08776498113882357,5.266801945569315,4.3360733188911595,0.8087177256446711,8524_6989
1164,2,35149.52222222222,67.87613571627688,5.2556459196915135,0.07843761973817431,4.03626140558451,3.6922319172054126,0.8788489949931413,35285.484210526316,71.59681826844984,6.413943084710403,0.09021889490889773,5.460288117716746,4.393675951680533,0.7927601271084861,8524_6989
1165,3,36371.20238095238,67.57518051764788,5.98609906803949,0.0896048289942028,4.226617822996911,3.995201294495657,0.9137479634940342,35721.61111111111,71.69168365105261,6.129373368284809,0.08589098831150689,5.472756280075273,4.205553937413564,0.7644695408173454,8524_6989
1166,4,38336.586956521736,65.40365971352101,10.512501532643446,0.1626748590645342,5.507991028384764,6.361994095907647,1.1116074328655268,39120.65957446808,70.47783605225253,7.811739308214229,0.11131431129840161,6.116650628133003,4.677194670176132,0.7614111181491138,8524_6989
1167,5,32840.63636363636,69.84647636276566,2.531486670269334,0.03644148402432989,3.000976848848696,2.0627196821810134,0.6758917301366293,32689.13186813187,73.98805698138038,3.0756383248075307,0.04217218089257728,4.135600064923826,2.792394995519638,0.6642126868290666,8524_6989
1168,6,25052.31325301205,70.56759680173191,2.4854958256896644,0.035279860207068275,2.1673761546133217,1.6172921203701547,0.7461727716647457,25135.75581395349,74.93688577586704,2.7382742446825756,0.03664160965905265,2.9786781121277888,2.1928109258061013,0.7351687924000605,8524_6989
1169,0,32859.62765957447,68.50134032557058,3.495391501350591,0.05112154664866034,2.6164297622696275,2.3046315630143233,0.8659594115543494,15488.288888888888,68.0402597271024,3.8327083209040222,0.05646998175438947,1.5986717768451653,1.2607873049656928,0.7681911672388995,8507_8529
1170,1,33916.677083333336,68.3708615895802,3.6565437454339804,0.05369871569532849,2.733737270419241,2.495037290265386,0.8890898757072634,16065.548387096775,67.87915428122712,3.7713406422099967,0.05569902726515727,1.6409086479454167,1.245797910250419,0.7441469666283332,8507_8529
1171,2,34411.37894736842,68.275141523292,3.8376352608616884,0.05635690632396281,2.82328460971623,2.6274879143643903,0.9115180833624129,16550.032608695652,67.81692674317298,3.6734495536703218,0.054215134766928685,1.679480753030003,1.2299132060388833,0.7287293741655432,8507_8529
1172,3,34789.955555555556,68.30779627874307,3.589392550358554,0.052723067473160086,2.8302772405848278,2.50849138496815,0.8691257724249315,16679.81395348837,67.78347207883594,3.6889230380852265,0.05452437757025397,1.7173494938241793,1.2783993775156721,0.732087188649389,8507_8529
1173,4,37500.5,68.3132842730799,3.2706598507060947,0.048095003396551844,2.921243551633864,2.2459776564596083,0.7536974092657878,18271.384615384617,67.59804372553496,3.9573201723190374,0.058878181954591005,1.9574359793877905,1.6698317556709346,0.786438700285805,8507_8529
1174,5,29455.53846153846,69.3004034458525,3.1132259319426687,0.044965974950842834,1.8951441219761052,1.1757039274926224,0.6213921841103747,14466.227272727272,69.024802828387,3.435862643742043,0.049800626261277986,1.1944287223827565,0.8010693310534919,0.6732789262540199,8507_8529
1175,6,22857.632183908045,69.38550194087871,3.5360196677606126,0.051005406922905984,1.4106573888082277,0.9959011467504609,0.7075937898452576,10818.55421686747,69.80708082129975,3.7200373242174094,0.05332213299758187,0.8337075292969366,0.6666788164312867,0.8062852293882908,8507_8529
1176,0,37220.170731707316,69.42520123072828,2.8348130297601846,0.04089195259494956,3.831498400800008,2.833303068639037,0.7354207299474659,32859.62765957447,68.50134032557058,3.495391501350591,0.05112154664866034,2.6164297622696275,2.3046315630143233,0.8659594115543494,8423_8507
