,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
31,3,17171.963597430407,71.32561285856565,3.4135485229743447,0.0504777569971885,9.540690005823222,2.381032873656337,0.2359088935387966,16971.56953642384,67.35417352358122,2.247389739539974,0.03388232456911667,5.5984213984715305,1.0906152967614549,0.19450450621225474,6959_8287
32,0,9279.151385927506,69.28000611047705,2.590361952491273,0.03756120212680111,1.3802323988215885,0.877501461157951,0.6392610076965819,9293.935760171305,67.42458491170521,2.5052167672964103,0.037226322954423983,1.2998430515084707,0.8273255290885448,0.642116128450797,9178_7997
33,1,6997.847639484979,69.51326038898782,1.3731669530016393,0.019940484785467304,3.8769944954378674,0.7786653092390763,0.20163709231325913,7027.049783549784,68.72154972731647,1.6393333705273432,0.024229830632113054,3.683020484380489,0.7086130409545591,0.18824121573526176,9178_7997
34,2,9845.533190578159,66.82304516523166,2.484317901192191,0.03871530496943817,5.6756005861610825,1.1877545495270287,0.2015494504526787,9883.309012875536,65.78576803496172,2.8002362430272885,0.04571797103415029,5.076094276397378,1.2318967960189218,0.21530023029949144,9178_7997
35,3,17171.94871794872,68.69634419614673,1.6179728570980303,0.023784062760459725,4.247921218443753,0.7846169437843278,0.1830073098703381,17201.55032119914,67.50979342840897,1.7625629051899347,0.026379411813297414,3.834184418191046,0.6940426695069424,0.17683004824378795,9178_7997
36,0,9243.438972162741,64.17193302349558,4.436280808433082,0.069274817710392,2.0921737272431087,1.3022463163794058,0.6236636569285717,8004.984881209503,65.85010477934615,4.374628380617175,0.06710451349400126,1.7110636350173052,1.1074219405814854,0.6501575182863664,8017_6167
37,1,6792.144396551724,58.98333096643152,2.5400390041780994,0.043286211634954205,5.177308652700669,1.040094331624084,0.20053886079467412,6171.6594360086765,62.76609421246142,1.598111735372955,0.02569429660781074,4.784207203344627,1.0371580601828991,0.21365326976244525,8017_6167
38,2,10757.817596566523,53.58843726594131,3.3962971974969727,0.06469533435733316,8.226251528066417,1.8107937526807685,0.21691644674031807,9174.273913043478,59.77208280626154,2.483964481710666,0.04358339383060885,7.254956476109101,1.5623618578277894,0.20793798968739294,8017_6167
39,3,18578.982832618025,57.66340539281766,2.5175586709788464,0.043919883889409,6.368387716679002,1.1627858141749303,0.18180853722740264,15916.845652173914,61.515885874454256,1.6535460327387643,0.027065314427381193,5.540954230119288,1.0274281655838284,0.18395247321343489,8017_6167
40,0,9293.935760171305,67.42458491170521,2.5052167672964103,0.037226322954423983,1.2998430515084707,0.8273255290885448,0.642116128450797,7911.501066098081,69.09727708297945,2.4184591799997874,0.03510665814614561,1.7384458555769315,1.151328441916874,0.6639232916898042,7997_8466
41,1,7027.049783549784,68.72154972731647,1.6393333705273432,0.024229830632113054,3.683020484380489,0.7086130409545591,0.18824121573526176,7314.139784946236,66.83912264260664,2.0485123885377248,0.03269031006589463,6.403284743596024,1.5184710168512325,0.22206174998010939,7997_8466
42,2,9883.309012875536,65.78576803496172,2.8002362430272885,0.04571797103415029,5.076094276397378,1.2318967960189218,0.21530023029949144,8823.289079229122,64.07475951849389,4.509441213997524,0.07982168802453042,8.17711496523431,2.352090445851718,0.25951358791525125,7997_8466
43,3,17201.55032119914,67.50979342840897,1.7625629051899347,0.026379411813297414,3.834184418191046,0.6940426695069424,0.17683004824378795,15884.850427350428,67.08433683296859,1.8981946303534956,0.028710221980336046,5.906364886760042,1.0992172303634127,0.1822256777419143,7997_8466
