,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
1323,3,216.0561555075594,68.71428708456627,2.427522034632517,0.03583379351621221,0.8349528266358555,0.349432063296334,0.43444186615963715,212.11572052401746,66.26257934070333,3.039645733508111,0.04800775840338454,0.9901329655368614,0.4598739567345763,0.4427318277581036,6046_6317
1324,4,320.8725701943844,69.26993506786518,2.0829140934733763,0.03025440371381072,1.1315593445498051,0.41141891209141823,0.3575218695319199,315.853711790393,66.56720113016648,2.689370383116077,0.04106132769425288,1.2131471291794622,0.4355508206866421,0.36333145255932503,6046_6317
1325,5,693.0712742980562,70.6902004693316,1.6411442162912437,0.023331456468899437,1.9157468757053977,0.6293621258666873,0.32819213830156335,689.443231441048,67.70114730899846,2.0269044126871476,0.030238212954885258,1.8210188519324384,0.5612443519536521,0.31006536947507407,6046_6317
1326,6,1829.2068965517242,70.7207375068591,1.2981328931951643,0.018456977721209702,4.891250178188939,1.5339554496059877,0.31585050382972485,1830.2113289760348,67.16330174482788,1.7024900601202069,0.025546509622820894,4.152028796135712,1.2571828547229673,0.30451383641404534,6046_6317
1327,7,3413.443010752688,68.83296670782423,1.9625032517868213,0.029648527189995128,8.898675043494938,1.6954834398885053,0.18861743148503454,3429.6391304347826,65.09035996080162,2.2667043997335146,0.03598770884803227,7.49021992784445,1.5251789056661245,0.2019173651638093,6046_6317
1328,8,3657.935344827586,67.73903796282812,1.932936901859707,0.030723702432217226,9.704246196511829,1.2551701567423499,0.1260861728683845,3693.308695652174,63.899211201056104,2.277821127529427,0.03712731870318465,8.13508280703704,1.1524215689245487,0.13814969209472477,6046_6317
1329,9,2736.0905172413795,69.10773962366436,1.363587694135438,0.02197934895468656,7.409166666231713,0.94665781608563,0.12418837440596951,2760.080434782609,65.28469981939654,1.62285157543303,0.025742499623280363,6.111500260784289,0.8452952106056173,0.1358090138858719,6046_6317
1330,10,2349.967672413793,69.54248251009732,1.1285004259621207,0.016387286158908644,6.382089039632139,0.7318985574412161,0.11303180807620011,2358.399132321041,65.47241220150461,1.5156307891843874,0.023341182489894186,5.274458722212511,0.6505420033600764,0.12277974287562085,6046_6317
1331,11,2409.0689655172414,69.33703306601208,1.3013985151305687,0.020982226714350957,6.517483264061928,0.8062656273536091,0.11543794157532622,2418.8917748917747,65.28410402745243,1.5954266167632833,0.025011091371631315,5.408311159414148,0.6952862343652774,0.12456740268446641,6046_6317
1332,12,2530.3832976445397,69.17919025447327,1.313032539996435,0.02022330057805765,6.751840666881588,0.7970811580355942,0.11350095181315935,2547.868817204301,65.13839088224738,1.6707610902110874,0.02604935082561979,5.657855835062906,0.755190449737324,0.12803081414542408,6046_6317
1333,13,2632.2483940042825,69.23966762280457,1.2803388715520296,0.019890034176781566,6.999810118966078,0.8063144731475216,0.11148660373882065,2642.2344086021503,65.1646840808427,1.6786084391118312,0.02628109776852183,5.856698356446541,0.7468578946153388,0.1242689815914189,6046_6317
1334,14,2931.2141327623126,68.99582698657912,1.3874110186258317,0.02103224516703451,7.711946122023741,0.9780844318294332,0.12389718492670253,2937.6043010752687,64.91284302072985,1.7732959797759593,0.028360499934553494,6.5010623603098106,0.877905066768642,0.13154582701065967,6046_6317
1335,15,3717.291220556745,66.42445279203311,3.3672504335562845,0.055990846083010457,10.283130376047938,1.951983503161137,0.17756484449619997,3729.8175965665237,62.48462402852061,3.3342084344267806,0.05684296362944772,8.667453335836722,1.6757014750821617,0.18356803761463247,6046_6317
1336,16,4348.752136752137,52.704863842630914,9.624599021569189,0.2004553683361802,16.401948756569478,4.039806007890917,0.23783143773624135,4397.321888412017,53.3771887687212,6.466634207589954,0.12821382768814588,12.87556874521772,2.6985851747855905,0.20395473173972334,6046_6317
1337,17,4181.916666666667,43.65813097851022,6.762777426822889,0.1689540192837296,19.437868500208225,3.38587734768884,0.1819676351427205,4239.901075268817,46.478893136818414,5.06014950590654,0.11415267047839545,15.17639387950353,2.506330168584694,0.16966603978034447,6046_6317
1338,18,3517.6495726495727,61.69018710064502,7.789198273410698,0.14560548101900053,10.799057021091468,3.6630392186735268,0.30296503217451026,3560.9139784946237,58.73732584052451,6.359342700726477,0.1181686703370713,9.195597909656557,2.9608403523035913,0.29406558110829956,6046_6317
1339,19,2272.316916488223,69.89646508361179,1.5292977744045657,0.02308764978008659,5.44302123227712,1.0048067423115217,0.17621249801962416,2280.5237068965516,65.71496530991396,1.816569461282067,0.028507257229322312,4.677839555882979,0.8912748101377794,0.17894655660234973,6046_6317
1340,20,1649.220556745182,69.80865675591379,1.3804422085171788,0.020151652407228115,3.919295592424972,0.5883160166155923,0.14548972013453168,1646.3318965517242,65.64668833516603,1.6878429320986221,0.025890012616250256,3.445638993204814,0.5245050882954387,0.1501541317343254,6046_6317
1341,21,1415.8034188034187,69.32624557228579,1.5255549154101269,0.023801082933243643,3.50824947345562,0.6474838683678099,0.15817415038896915,1411.9354838709678,65.10020653353342,1.8522534100112449,0.02951517713825921,3.0731768187785686,0.5485974258733408,0.16745980282665934,6046_6317
1342,22,1150.6004273504273,69.70608689671698,1.375455062935019,0.020249713600527856,2.8171530455599227,0.5575201753644395,0.19377095357204935,1145.0881720430107,65.26833285551321,1.8152445317447412,0.028864690455277734,2.635375047474234,0.5817729402687097,0.20448124951671998,6046_6317
1343,23,848.3162393162393,70.02492540279911,1.4465581783063202,0.020937930464444542,2.0285549793489754,0.4202057092059456,0.20940677314531903,839.5741935483871,65.83398829246254,1.9746591737679111,0.031213385179163403,1.963757692923589,0.5145676602083762,0.2312881589015251,6046_6317
1344,0,543.8034557235421,70.10507052247007,1.905813378325322,0.02841122095378468,0.8077207822093778,0.25554161950663973,0.2986922054842131,544.4224137931035,69.71042706517684,1.801388315274707,0.026908076811649112,1.3500454492186613,0.359174014540616,0.276931883819557,2531_6046
1345,1,338.9522776572668,69.74159261949708,2.2219261131082013,0.032614989353487986,0.5901191134862972,0.22422510455674216,0.3987403554533877,339.5735930735931,69.17345030160234,2.162920221963206,0.03286046981952114,0.9694858237201318,0.35454087736044304,0.3647002996012858,2531_6046
1346,2,245.57575757575756,69.06335663616287,2.580605871876385,0.037986049476278684,0.5182696687349968,0.23398361062584655,0.47626044379669713,245.0388768898488,68.91903555427852,2.4360771111786095,0.0363842282654573,0.7932029837213418,0.32706265569512455,0.4323904496485322,2531_6046
1347,3,216.33982683982683,68.88331826973373,2.6286491103685905,0.03871863262746289,0.5737296000312264,0.2718988864739927,0.4802295046413265,216.0561555075594,68.71428708456627,2.427522034632517,0.03583379351621221,0.8349528266358555,0.349432063296334,0.43444186615963715,2531_6046
1348,4,323.3181818181818,69.45258600610023,2.225201311014014,0.032165662400035155,0.713957096625429,0.2572971432857781,0.37216883135738443,320.8725701943844,69.26993506786518,2.0829140934733763,0.03025440371381072,1.1315593445498051,0.41141891209141823,0.3575218695319199,2531_6046
1349,5,699.9935064935065,70.1668646799093,1.707245521722012,0.024402907104121543,1.1133198848928982,0.36336715928114244,0.32939859635607893,693.0712742980562,70.6902004693316,1.6411442162912437,0.023331456468899437,1.9157468757053977,0.6293621258666873,0.32819213830156335,2531_6046
1350,6,1866.5032397408208,69.375470018639,1.2112279996630255,0.017481537283930117,2.939377973886312,0.9802710693340895,0.33264456176996193,1829.2068965517242,70.7207375068591,1.2981328931951643,0.018456977721209702,4.891250178188939,1.5339554496059877,0.31585050382972485,2531_6046
1351,7,3506.3189655172414,68.3434610840297,1.2954186310676767,0.019300051434026574,5.681543190067559,1.07651580902082,0.18750351805241544,3413.443010752688,68.83296670782423,1.9625032517868213,0.029648527189995128,8.898675043494938,1.6954834398885053,0.18861743148503454,2531_6046
